card_id,customer_id,card_type,credit_limit,issue_date
731,6710,Silver,75000,2023-11-03
732,1251,Silver,75000,2023-06-30
733,43796,Silver,100000,2024-01-23
734,44585,Silver,75000,2024-03-11
735,31674,Platinum,300000,2024-05-02
736,38180,Platinum,300000,2024-04-24
737,14402,Gold,100000,2023-07-23
738,34611,Gold,300000,2023-03-17
739,24746,Silver,75000,2023-07-10
740,17111,Gold,200000,2023-08-11
741,40184,Gold,200000,2024-07-31
742,16692,Silver,50000,2024-05-29
743,40466,Gold,150000,2023-06-18
744,46182,Gold,150000,2024-03-16
745,45615,Gold,300000,2023-11-24
746,8862,Gold,100000,2024-08-17
747,3780,Gold,150000,2024-01-11
748,13282,Gold,150000,2024-05-17
749,7728,Gold,150000,2023-07-23
750,2751,Platinum,300000,2023-07-23
751,15091,Silver,150000,2023-09-19
752,334,Silver,150000,2023-12-18
753,12062,Gold,100000,2024-08-02
754,39551,Gold,300000,2024-05-02
755,24547,Gold,200000,2023-10-11
756,40493,Silver,50000,2024-02-02
757,11381,Gold,200000,2024-01-01
758,1767,Gold,300000,2023-12-05
759,12117,Gold,150000,2024-03-23
760,17957,Gold,150000,2024-06-29
761,11424,Gold,200000,2024-02-08
762,7372,Silver,100000,2023-11-11
763,7589,Gold,200000,2023-10-31
764,12876,Gold,300000,2023-10-21
765,15227,Gold,150000,2024-05-20
766,6308,Silver,50000,2024-01-16
767,15862,Gold,100000,2024-04-26
768,43075,Silver,100000,2024-07-12
769,8758,Gold,100000,2023-05-19
770,1336,Platinum,500000,2023-09-23
771,31957,Gold,100000,2023-11-28
772,19145,Silver,50000,2024-03-08
773,15812,Gold,200000,2024-12-03
774,10325,Gold,100000,2024-06-20
775,19902,Gold,100000,2024-11-17
776,20185,Silver,150000,2023-08-23
777,49809,Gold,300000,2023-08-20
778,32761,Platinum,300000,2024-06-16
779,40577,Silver,100000,2024-07-11
780,15883,Silver,150000,2023-02-15
781,29987,Platinum,500000,2024-01-30
782,37204,Gold,150000,2024-07-26
783,27455,Gold,100000,2023-06-26
784,31842,Silver,150000,2023-10-28
785,26915,Platinum,300000,2024-07-21
786,28893,Silver,50000,2024-02-20
787,22020,Silver,150000,2024-04-14
788,41630,Gold,200000,2024-07-26
789,21443,Gold,300000,2024-10-31
790,16002,Silver,50000,2024-12-08
791,44762,Gold,150000,2023-09-05
792,4499,Gold,200000,2023-06-06
793,9202,Gold,100000,2023-11-16
794,25555,Silver,75000,2023-07-07
795,32240,Silver,100000,2024-05-13
796,3957,Silver,150000,2023-10-23
797,45697,Silver,50000,2023-05-25
798,11337,Platinum,300000,2024-01-08
799,12448,Silver,50000,2023-12-13
800,17478,Platinum,750000,2024-03-17
801,999,Silver,75000,2024-06-08
802,34467,Gold,100000,2023-12-06
803,936,Silver,100000,2024-07-20
804,8648,Platinum,750000,2024-02-28
805,17728,Silver,50000,2023-11-03
806,3053,Silver,75000,2024-06-23
807,44647,Silver,150000,2024-01-01
808,25644,Silver,75000,2024-03-29
809,11122,Gold,300000,2023-08-09
810,45220,Gold,150000,2024-01-24
811,31236,Gold,200000,2024-04-07
812,32042,Silver,150000,2023-10-28
813,11261,Silver,75000,2023-05-11
814,4361,Gold,200000,2023-03-13
815,43053,Platinum,750000,2023-10-28
816,22966,Silver,75000,2023-08-13
817,6337,Gold,300000,2023-02-21
818,3980,Silver,150000,2024-03-11
819,16801,Gold,150000,2023-08-07
820,5034,Silver,75000,2024-07-19
821,45677,Gold,100000,2023-08-04
822,18331,Silver,100000,2024-05-30
823,23019,Gold,200000,2023-06-14
824,29169,Silver,100000,2024-01-04
825,5203,Gold,200000,2023-10-24
826,43454,Platinum,750000,2024-04-25
827,35387,Business,500000,2024-05-25
828,48913,Gold,150000,2024-07-17
829,9769,Gold,300000,2024-06-28
830,28330,Gold,300000,2023-05-31
831,8590,Gold,150000,2024-02-06
832,37952,Silver,50000,2024-05-26
833,11489,Silver,100000,2024-07-02
834,20816,Gold,300000,2023-12-27
835,37791,Silver,50000,2023-10-07
836,22984,Platinum,750000,2024-04-22
837,13919,Silver,150000,2023-10-24
838,43631,Silver,100000,2024-01-12
839,494,Platinum,750000,2023-08-29
840,31335,Gold,100000,2024-01-25
841,20867,Silver,150000,2024-04-28
842,48398,Silver,150000,2024-01-03
843,28225,Gold,200000,2023-07-03
844,24836,Silver,100000,2024-10-15
845,15717,Silver,75000,2023-10-04
846,18485,Gold,100000,2023-11-19
847,34571,Silver,150000,2024-09-10
848,8621,Gold,100000,2024-08-17
849,46456,Gold,150000,2024-03-22
850,1778,Business,500000,2024-08-02
851,14691,Platinum,300000,2024-05-07
852,10882,Silver,100000,2024-05-02
853,33364,Silver,100000,2024-01-19
854,5405,Silver,75000,2024-04-01
855,30758,Gold,150000,2024-05-22
856,4286,Silver,75000,2023-11-06
857,19853,Silver,100000,2023-01-30
858,17595,Silver,150000,2024-10-05
859,16765,Gold,150000,2023-07-11
860,38759,Silver,150000,2024-02-29
861,25315,Silver,150000,2023-12-04
862,23167,Platinum,750000,2024-05-24
863,33590,Silver,75000,2024-04-17
864,17865,Silver,50000,2024-02-27
865,22926,Gold,100000,2024-01-14
866,6661,Gold,100000,2024-09-06
867,2083,Silver,50000,2024-09-17
868,22591,Platinum,750000,2023-10-05
869,20327,Gold,100000,2024-02-17
870,30611,Silver,100000,2024-03-20
871,8253,Silver,75000,2024-07-03
872,1761,Silver,50000,2023-09-06
873,15381,Silver,75000,2023-04-19
874,23228,Gold,150000,2023-06-20
875,5745,Silver,75000,2024-04-16
876,31744,Silver,50000,2023-09-23
877,26164,Silver,50000,2023-12-25
878,32862,Gold,150000,2024-05-05
879,48021,Silver,100000,2023-10-25
880,49267,Business,500000,2023-07-05
881,32506,Silver,50000,2023-04-28
882,9736,Silver,100000,2024-09-13
883,28581,Silver,50000,2023-12-02
884,20909,Gold,200000,2023-07-02
885,17588,Gold,300000,2023-12-14
886,6542,Silver,100000,2023-06-13
887,34214,Platinum,300000,2024-06-03
888,901,Silver,75000,2024-08-18
889,2294,Gold,200000,2024-05-29
890,20713,Gold,100000,2024-01-16
891,8657,Gold,300000,2023-05-06
892,29491,Gold,200000,2023-07-17
893,31701,Silver,75000,2024-03-19
894,9062,Gold,100000,2024-04-04
895,44332,Gold,300000,2024-03-04
896,26262,Platinum,750000,2023-04-22
897,41747,Silver,75000,2023-03-23
898,20322,Business,500000,2024-03-24
899,13913,Gold,150000,2024-01-04
900,31381,Platinum,300000,2023-06-26
901,7014,Platinum,300000,2024-07-02
902,48767,Gold,150000,2023-07-25
903,124,Gold,100000,2024-07-21
904,37865,Silver,150000,2023-06-26
905,30131,Platinum,300000,2023-12-25
906,10762,Silver,50000,2024-09-27
907,20821,Business,500000,2024-06-23
908,6825,Silver,100000,2023-10-03
909,16535,Gold,300000,2024-06-15
910,4101,Silver,75000,2024-07-16
911,49674,Silver,150000,2023-03-05
912,40326,Gold,100000,2023-08-07
913,26634,Silver,50000,2023-10-29
914,42295,Platinum,500000,2024-01-19
915,28658,Gold,300000,2023-06-02
916,9067,Platinum,500000,2024-04-17
917,14700,Silver,100000,2024-07-02
918,28989,Gold,200000,2024-09-24
919,44974,Silver,50000,2023-10-25
920,8609,Silver,50000,2024-08-23
921,48216,Gold,300000,2023-05-14
922,42479,Gold,200000,2023-09-25
923,2788,Silver,100000,2023-08-11
924,22434,Gold,300000,2023-10-26
925,44507,Platinum,500000,2024-10-15
926,39660,Platinum,750000,2023-09-24
927,32649,Gold,150000,2023-04-20
928,48286,Gold,150000,2023-11-29
929,25022,Silver,100000,2024-12-17
930,17101,Platinum,750000,2024-08-31
931,35641,Gold,150000,2023-08-08
932,28960,Silver,75000,2023-11-23
933,14038,Silver,75000,2024-06-28
934,47533,Silver,100000,2024-02-01
935,19212,Gold,100000,2024-08-08
936,44527,Silver,50000,2023-06-08
937,21827,Silver,100000,2024-10-23
938,49029,Silver,75000,2023-12-17
939,37528,Silver,50000,2023-08-29
940,26841,Silver,150000,2023-03-10
941,44963,Business,1000000,2023-07-01
942,27987,Platinum,750000,2024-06-26
943,11189,Gold,150000,2023-07-19
944,17000,Silver,150000,2024-04-23
945,42413,Platinum,300000,2023-08-22
946,9004,Silver,100000,2023-04-01
947,37281,Gold,100000,2024-09-27
948,9967,Gold,200000,2024-06-27
949,4989,Silver,75000,2024-11-02
950,49884,Silver,100000,2024-06-29
951,35017,Silver,150000,2023-03-15
952,20605,Platinum,300000,2024-05-30
953,41811,Silver,75000,2024-01-22
954,42509,Platinum,750000,2024-06-20
955,49317,Gold,300000,2023-06-07
956,33540,Gold,200000,2024-02-29
957,45900,Silver,75000,2023-07-22
958,24665,Business,1000000,2024-05-23
959,8923,Gold,300000,2024-04-18
960,33955,Silver,50000,2023-08-13
961,44446,Platinum,300000,2024-06-11
962,18188,Platinum,500000,2023-07-14
963,4469,Gold,300000,2024-07-06
964,23924,Gold,300000,2024-08-16
965,2901,Silver,150000,2023-06-19
966,36328,Gold,100000,2023-11-12
967,31166,Silver,75000,2024-09-02
968,11270,Platinum,500000,2023-02-04
969,32741,Silver,100000,2023-09-29
970,14639,Silver,50000,2024-11-30
971,21819,Gold,300000,2023-08-14
972,28848,Platinum,500000,2023-11-24
973,34372,Gold,100000,2024-04-02
974,26803,Silver,50000,2023-10-14
975,49127,Gold,200000,2024-06-29
976,48956,Gold,150000,2024-01-31
977,15330,Gold,100000,2024-03-13
978,19872,Silver,50000,2024-06-16
979,19884,Gold,200000,2024-01-08
980,1621,Silver,150000,2023-08-16
981,33350,Platinum,500000,2023-11-05
982,29496,Silver,50000,2023-10-02
983,23472,Silver,150000,2024-05-02
984,44505,Silver,50000,2024-07-20
985,2114,Silver,75000,2024-08-09
986,21852,Gold,200000,2024-01-04
987,7592,Silver,75000,2024-10-25
988,17197,Platinum,300000,2023-09-15
989,20504,Gold,150000,2024-08-31
990,20770,Gold,100000,2023-03-20
991,20230,Platinum,750000,2024-10-17
992,19042,Silver,50000,2024-02-13
993,8840,Silver,150000,2024-10-08
994,13444,Silver,50000,2024-08-19
995,2877,Gold,300000,2023-05-28
996,48814,Gold,300000,2024-08-22
997,43153,Gold,100000,2024-05-29
998,26269,Silver,50000,2023-05-04
999,45503,Silver,50000,2023-05-11
1000,21609,Silver,100000,2024-07-18
1001,35607,Silver,100000,2024-07-18
1002,41923,Silver,75000,2023-08-25
1003,47956,Silver,150000,2023-08-02
1004,27660,Platinum,750000,2023-07-29
1005,10671,Silver,50000,2023-06-26
1006,8916,Gold,300000,2023-06-30
1007,23478,Silver,75000,2024-03-04
1008,12932,Silver,50000,2024-07-31
1009,19703,Silver,50000,2023-05-10
1010,17939,Platinum,750000,2024-06-08
1011,44096,Gold,200000,2023-10-23
1012,24433,Platinum,750000,2024-08-07
1013,37995,Silver,150000,2024-08-18
1014,24453,Silver,75000,2024-04-22
1015,37659,Platinum,300000,2023-06-10
1016,41921,Silver,100000,2023-09-20
1017,32675,Gold,100000,2023-10-24
1018,48181,Platinum,300000,2023-07-05
1019,38523,Gold,200000,2024-09-02
1020,37236,Gold,300000,2024-11-02
1021,15219,Silver,100000,2023-04-08
1022,40136,Silver,100000,2023-05-06
1023,8186,Gold,150000,2023-12-17
1024,28178,Silver,50000,2024-08-08
1025,27904,Business,1000000,2023-11-08
1026,10835,Silver,150000,2024-07-25
1027,48616,Silver,50000,2024-01-19
1028,39817,Silver,100000,2023-07-17
1029,1413,Gold,100000,2023-08-30
1030,40075,Business,750000,2023-03-28
1031,2294,Platinum,500000,2024-02-26
1032,30695,Gold,200000,2023-11-06
1033,14666,Silver,150000,2024-06-10
1034,9938,Gold,300000,2023-12-31
1035,23024,Silver,100000,2024-05-24
1036,42804,Silver,150000,2024-09-17
1037,36445,Gold,200000,2023-08-23
1038,2545,Silver,100000,2024-05-02
1039,33184,Gold,200000,2023-09-05
1040,28538,Gold,150000,2023-06-09
1041,9213,Silver,100000,2024-08-27
1042,11987,Silver,100000,2023-04-02
1043,39441,Gold,150000,2023-11-07
1044,12076,Gold,300000,2023-09-11
1045,45451,Gold,300000,2023-09-28
1046,40959,Gold,200000,2023-10-04
1047,24886,Gold,200000,2024-01-21
1048,3342,Gold,150000,2023-09-14
1049,10684,Gold,200000,2024-03-09
1050,41503,Gold,150000,2024-03-04
1051,31907,Gold,300000,2023-11-14
1052,18695,Silver,50000,2024-08-08
1053,9821,Silver,50000,2023-05-03
1054,9017,Silver,100000,2023-10-08
1055,31566,Silver,100000,2023-06-24
1056,16483,Gold,150000,2023-06-15
1057,17421,Silver,75000,2024-02-01
1058,18580,Gold,300000,2023-09-14
1059,36506,Silver,150000,2024-11-01
1060,22121,Gold,150000,2023-05-07
1061,34766,Silver,75000,2023-10-21
1062,46627,Gold,200000,2023-03-17
1063,8258,Business,500000,2024-01-07
1064,8112,Platinum,300000,2024-05-10
1065,18313,Silver,100000,2023-08-03
1066,25001,Gold,100000,2023-07-28
1067,28119,Gold,150000,2024-03-23
1068,33573,Silver,75000,2023-08-22
1069,1408,Gold,150000,2023-12-26
1070,23828,Silver,75000,2024-03-25
1071,14511,Gold,200000,2023-11-01
1072,31795,Gold,200000,2024-05-08
1073,1828,Platinum,300000,2023-12-30
1074,20914,Silver,75000,2024-01-26
1075,48580,Silver,150000,2023-09-05
1076,9943,Platinum,750000,2024-08-16
1077,3568,Gold,100000,2024-04-30
1078,46156,Gold,100000,2024-01-16
1079,10917,Gold,100000,2023-10-14
1080,43843,Platinum,300000,2024-04-17
1081,26008,Silver,75000,2023-12-24
1082,37661,Gold,100000,2024-04-30
1083,37916,Silver,150000,2024-09-13
1084,35618,Gold,150000,2024-03-09
1085,41301,Platinum,750000,2024-03-03
1086,7983,Gold,200000,2023-02-06
1087,35562,Gold,300000,2023-09-06
1088,47136,Silver,100000,2024-01-09
1089,547,Gold,100000,2023-11-16
1090,43851,Silver,150000,2024-08-23
1091,43450,Gold,300000,2023-10-26
1092,392,Silver,100000,2023-06-08
1093,41005,Business,1000000,2024-03-07
1094,36392,Platinum,750000,2023-06-13
1095,13313,Silver,100000,2024-06-23
1096,37025,Gold,150000,2024-04-09
1097,29437,Gold,200000,2024-12-03
1098,17189,Silver,50000,2023-08-02
1099,21445,Gold,100000,2023-08-21
1100,24276,Platinum,750000,2024-04-07
1101,10276,Silver,50000,2024-08-13
1102,14519,Platinum,300000,2024-01-19
1103,45889,Silver,75000,2023-08-25
1104,16803,Silver,100000,2023-04-21
1105,31171,Gold,150000,2023-10-15
1106,35671,Silver,75000,2024-06-23
1107,6148,Silver,150000,2023-07-15
1108,33982,Silver,75000,2023-08-25
1109,33157,Gold,300000,2024-04-19
1110,11406,Silver,50000,2024-01-27
1111,15386,Silver,150000,2023-09-18
1112,41273,Silver,100000,2024-01-13
1113,28145,Silver,150000,2023-07-22
1114,13042,Silver,50000,2024-11-19
1115,12260,Gold,100000,2024-03-21
1116,40744,Gold,200000,2023-04-01
1117,21862,Business,500000,2023-03-27
1118,14126,Silver,150000,2024-08-18
1119,30468,Silver,150000,2024-07-02
1120,2245,Gold,300000,2023-11-23
1121,7055,Silver,150000,2024-05-15
1122,32945,Platinum,300000,2023-05-06
1123,25326,Gold,150000,2024-09-15
1124,7275,Silver,100000,2023-08-13
1125,29807,Gold,100000,2023-05-10
1126,35032,Silver,50000,2024-03-13
1127,26451,Gold,300000,2024-04-10
1128,4889,Silver,150000,2024-05-13
1129,18019,Silver,50000,2024-09-21
1130,49126,Gold,300000,2023-09-20
1131,35187,Silver,75000,2023-09-07
1132,20123,Silver,50000,2024-04-13
1133,28606,Platinum,300000,2024-01-30
1134,7951,Silver,75000,2024-06-15
1135,6223,Gold,300000,2024-09-19
1136,22616,Gold,150000,2023-12-28
1137,44932,Silver,50000,2023-12-14
1138,44594,Business,1000000,2023-09-20
1139,34735,Gold,200000,2024-01-21
1140,36629,Gold,200000,2024-05-23
1141,30788,Silver,100000,2024-04-25
1142,16090,Gold,100000,2023-11-20
1143,34186,Silver,50000,2024-07-23
1144,35446,Silver,50000,2023-05-09
1145,26147,Gold,100000,2024-05-27
1146,49992,Gold,150000,2023-11-28
1147,40226,Silver,150000,2023-07-10
1148,2519,Silver,150000,2023-08-27
1149,32372,Silver,75000,2024-07-18
1150,19287,Gold,150000,2024-06-25
1151,38001,Gold,150000,2024-02-23
1152,15042,Silver,150000,2024-03-06
1153,46076,Platinum,500000,2024-05-12
1154,6353,Platinum,750000,2024-03-13
1155,32983,Silver,75000,2023-06-14
1156,11231,Silver,100000,2023-08-08
1157,24025,Silver,150000,2024-04-01
1158,7374,Platinum,750000,2023-04-27
1159,23645,Gold,150000,2024-03-30
1160,16849,Platinum,300000,2024-08-03
1161,48302,Gold,300000,2024-06-04
1162,32401,Gold,100000,2024-03-04
1163,35235,Platinum,500000,2023-08-17
1164,27660,Silver,75000,2023-08-17
1165,34230,Gold,300000,2024-02-23
1166,10606,Platinum,500000,2024-05-24
1167,10213,Silver,75000,2023-09-26
1168,35630,Platinum,500000,2024-02-14
1169,37436,Silver,100000,2023-12-28
1170,647,Gold,200000,2024-06-20
1171,8505,Silver,75000,2024-10-25
1172,16989,Silver,50000,2024-10-16
1173,44559,Silver,150000,2024-09-04
1174,41652,Gold,300000,2024-10-29
1175,23732,Silver,100000,2024-07-05
1176,23406,Silver,100000,2023-01-12
1177,34255,Gold,150000,2023-05-17
1178,16873,Silver,150000,2024-04-08
1179,28782,Gold,300000,2024-07-03
1180,47244,Silver,100000,2024-01-27
1181,44212,Platinum,500000,2024-06-15
1182,25819,Gold,150000,2023-10-29
1183,39685,Silver,150000,2023-02-07
1184,33410,Silver,75000,2024-08-10
1185,9366,Gold,100000,2023-07-14
1186,41154,Silver,150000,2023-10-11
1187,4490,Gold,300000,2023-07-11
1188,10674,Gold,200000,2023-08-10
1189,46171,Platinum,750000,2023-11-14
1190,46091,Gold,200000,2023-07-30
1191,10579,Silver,150000,2023-10-14
1192,26932,Gold,150000,2023-09-27
1193,10137,Gold,300000,2023-06-21
1194,25175,Silver,75000,2024-08-27
1195,23631,Gold,200000,2024-07-27
1196,9878,Gold,300000,2023-08-06
1197,198,Silver,75000,2024-10-16
1198,11153,Silver,100000,2024-05-13
1199,37223,Gold,300000,2024-05-11
1200,35131,Silver,75000,2024-01-29
1201,33133,Silver,100000,2023-06-15
1202,47567,Silver,100000,2024-06-03
1203,42268,Silver,75000,2023-04-15
1204,24726,Silver,75000,2023-04-05
1205,33346,Gold,300000,2023-08-11
1206,17318,Silver,50000,2024-01-14
1207,13408,Gold,300000,2023-12-23
1208,32025,Silver,150000,2024-05-01
1209,14017,Business,1000000,2024-02-24
1210,42112,Gold,300000,2023-03-13
1211,35107,Gold,200000,2023-08-02
1212,21443,Silver,100000,2024-06-28
1213,6558,Platinum,300000,2023-10-27
1214,8515,Silver,100000,2024-05-20
1215,47414,Platinum,750000,2023-12-04
1216,35938,Silver,150000,2024-11-19
1217,17209,Gold,300000,2024-07-07
1218,43017,Silver,75000,2023-12-22
1219,48596,Silver,150000,2023-08-03
1220,21909,Silver,150000,2023-12-31
1221,10670,Platinum,500000,2024-04-23
1222,10352,Silver,150000,2024-05-03
1223,5665,Gold,150000,2023-10-15
1224,38171,Platinum,750000,2023-07-19
1225,10455,Gold,300000,2024-02-06
1226,40989,Gold,150000,2024-02-08
1227,10457,Platinum,750000,2023-05-18
1228,45671,Platinum,300000,2024-07-28
1229,45134,Gold,150000,2024-06-10
1230,16272,Silver,75000,2023-09-16
1231,43485,Silver,75000,2024-07-28
1232,49033,Silver,100000,2023-05-28
1233,37758,Gold,150000,2024-04-25
1234,42014,Silver,50000,2023-06-11
1235,27545,Silver,50000,2024-01-20
1236,41550,Silver,50000,2024-10-10
1237,28329,Platinum,300000,2023-12-20
1238,17983,Silver,75000,2024-02-19
1239,25761,Business,500000,2024-05-23
1240,47620,Gold,200000,2024-07-27
1241,4532,Silver,100000,2023-12-23
1242,30352,Gold,200000,2023-08-30
1243,42837,Silver,50000,2024-01-29
1244,503,Gold,200000,2023-06-21
1245,24606,Silver,75000,2024-02-11
1246,37782,Business,1000000,2024-06-04
1247,19997,Silver,75000,2023-08-16
1248,21640,Business,750000,2023-06-10
1249,26738,Gold,100000,2024-05-29
1250,14691,Platinum,500000,2024-05-24
1251,26539,Platinum,300000,2023-12-17
1252,45214,Gold,300000,2023-12-27
1253,6065,Gold,100000,2024-06-26
1254,20966,Silver,100000,2024-03-13
1255,4050,Silver,75000,2024-05-05
1256,46077,Business,500000,2023-07-07
1257,13479,Gold,300000,2023-09-14
1258,40002,Gold,300000,2023-08-14
1259,49222,Silver,150000,2024-06-09
1260,16289,Silver,100000,2023-10-24
1261,36944,Gold,150000,2024-06-27
1262,43390,Silver,100000,2023-04-12
1263,24643,Gold,100000,2024-04-07
1264,10124,Silver,50000,2023-07-12
1265,44221,Gold,100000,2023-11-12
1266,39541,Platinum,500000,2023-11-05
1267,11262,Silver,50000,2024-07-19
1268,31826,Platinum,750000,2024-03-21
1269,20554,Platinum,500000,2024-07-19
1270,18055,Silver,50000,2024-07-04
1271,30453,Silver,100000,2023-12-07
1272,44583,Silver,50000,2024-01-27
1273,46415,Silver,75000,2023-07-31
1274,19015,Silver,150000,2023-09-24
1275,4282,Gold,200000,2024-05-18
1276,4217,Gold,150000,2024-05-09
1277,11101,Silver,150000,2024-01-25
1278,2074,Platinum,300000,2023-06-06
1279,32860,Gold,300000,2023-06-09
1280,3579,Gold,100000,2023-10-03
1281,26236,Gold,200000,2023-08-19
1282,33498,Silver,150000,2023-08-04
1283,5010,Silver,75000,2023-11-18
1284,13035,Silver,50000,2024-02-14
1285,9784,Platinum,500000,2023-09-25
1286,42606,Silver,75000,2024-04-26
1287,38864,Silver,75000,2024-07-25
1288,243,Gold,100000,2023-01-29
1289,20213,Silver,50000,2024-03-24
1290,23402,Gold,100000,2024-08-04
1291,547,Silver,150000,2024-02-03
1292,4890,Gold,200000,2024-09-04
1293,27737,Silver,100000,2024-01-27
1294,27260,Silver,100000,2024-05-09
1295,637,Gold,100000,2024-02-09
1296,38595,Gold,100000,2023-08-02
1297,5516,Silver,50000,2024-03-29
1298,3926,Gold,200000,2023-11-08
1299,39137,Platinum,500000,2024-08-23
1300,49338,Platinum,300000,2023-08-16
1301,45067,Gold,200000,2023-08-17
1302,26746,Silver,150000,2024-07-22
1303,23149,Silver,150000,2024-07-15
1304,49347,Silver,100000,2023-06-16
1305,32996,Gold,200000,2023-02-06
1306,39015,Gold,300000,2024-07-31
1307,15547,Gold,150000,2023-10-27
1308,23399,Gold,150000,2024-07-14
1309,245,Silver,150000,2023-11-08
