merchant_id,merchant_name,category
3722,Quick Hub,Dining
3723,Urban Cafe,Fuel
3724,Metro Store,Healthcare
3725,Quick Store,Travel
3726,Urban Store,Dining
3727,Quick Cafe,Travel
3728,Metro Store,Travel
3729,Quick Store,Travel
3730,Quick Fuel,Dining
3731,Urban Mart,Fashion
3732,Quick Mart,Fuel
3733,Urban Fuel,Travel
3734,Urban Mart,Entertainment
3735,Elite Store,Healthcare
3736,Metro Mart,E-commerce
3737,Elite Hub,Electronics
3738,Prime Fuel,Electronics
3739,Prime Mart,Fuel
3740,Elite Mart,Healthcare
3741,Quick Store,Electronics
3742,Quick Mart,Dining
3743,Quick Hub,Travel
3744,Prime Fuel,Healthcare
3745,Prime Mart,Fuel
3746,Metro Fuel,Electronics
3747,Elite Cafe,Travel
3748,Metro Mart,Dining
3749,Prime Mart,Dining
3750,Elite Hub,Fuel
3751,Elite Mart,Fashion
3752,Urban Cafe,Fashion
3753,Prime Cafe,Grocery
3754,Elite Store,Utilities
3755,Prime Mart,Healthcare
3756,Metro Hub,Electronics
3757,Elite Mart,Fashion
3758,Elite Cafe,Fuel
3759,Quick Cafe,Entertainment
3760,Prime Store,Dining
3761,Elite Store,Travel
3762,Metro Fuel,Entertainment
3763,Metro Fuel,Fashion
3764,Urban Hub,Fuel
3765,Prime Mart,Healthcare
3766,Urban Mart,Fashion
3767,Urban Store,Dining
3768,Urban Cafe,Fashion
3769,Prime Cafe,Healthcare
3770,Urban Fuel,Travel
3771,Metro Store,Electronics
3772,Metro Hub,Electronics
3773,Metro Cafe,Entertainment
3774,Urban Mart,Healthcare
3775,Metro Store,Entertainment
3776,Metro Fuel,Healthcare
3777,Prime Store,Utilities
3778,Prime Hub,E-commerce
3779,Elite Mart,Utilities
3780,Quick Store,Travel
3781,Quick Mart,Dining
3782,Prime Cafe,Fuel
3783,Quick Hub,Utilities
3784,Prime Hub,Fuel
3785,Metro Fuel,Travel
3786,Prime Hub,Dining
3787,Urban Hub,Dining
3788,Urban Hub,E-commerce
3789,Quick Fuel,Grocery
3790,Quick Store,Utilities
3791,Prime Hub,E-commerce
3792,Elite Hub,Travel
3793,Metro Mart,E-commerce
3794,Elite Fuel,Dining
3795,Urban Hub,Entertainment
3796,Quick Store,Utilities
3797,Metro Fuel,Dining
3798,Elite Fuel,Grocery
3799,Quick Cafe,Entertainment
3800,Quick Fuel,Electronics
3801,Prime Cafe,Utilities
3802,Metro Cafe,Fashion
3803,Prime Mart,Electronics
3804,Urban Mart,Grocery
3805,Prime Mart,Dining
3806,Elite Mart,Healthcare
3807,Urban Fuel,Utilities
3808,Metro Mart,Grocery
3809,Prime Hub,Electronics
3810,Elite Mart,Healthcare
3811,Urban Cafe,Healthcare
3812,Quick Cafe,E-commerce
3813,Quick Fuel,Fuel
3814,Metro Hub,Fuel
3815,Urban Cafe,Dining
3816,Quick Store,Travel
3817,Quick Fuel,Healthcare
3818,Quick Cafe,Fuel
3819,Prime Hub,Fashion
3820,Elite Fuel,Utilities
3821,Urban Hub,E-commerce
3822,Prime Store,Entertainment
3823,Prime Fuel,Healthcare
3824,Quick Fuel,Fuel
3825,Urban Store,Dining
3826,Elite Store,Healthcare
3827,Quick Fuel,Fashion
3828,Elite Cafe,Travel
3829,Urban Fuel,Dining
3830,Prime Hub,Electronics
3831,Urban Cafe,Utilities
3832,Prime Store,Utilities
3833,Elite Fuel,Entertainment
3834,Elite Hub,Grocery
3835,Urban Fuel,Dining
3836,Prime Cafe,Grocery
3837,Elite Fuel,Electronics
3838,Quick Store,Electronics
3839,Urban Fuel,Electronics
3840,Elite Cafe,Entertainment
3841,Prime Hub,Grocery
3842,Urban Hub,Entertainment
3843,Quick Mart,Fashion
3844,Urban Fuel,Utilities
3845,Metro Hub,Utilities
3846,Prime Cafe,Entertainment
3847,Urban Hub,Fashion
3848,Elite Store,Entertainment
3849,Urban Fuel,E-commerce
3850,Elite Cafe,Dining
3851,Urban Store,Travel
3852,Prime Store,Grocery
3853,Elite Hub,Dining
3854,Quick Store,Electronics
3855,Metro Hub,Travel
3856,Elite Fuel,Entertainment
3857,Quick Store,Electronics
3858,Urban Mart,Fuel
3859,Prime Hub,Fashion
3860,Urban Cafe,Fuel
3861,Urban Mart,Healthcare
3862,Metro Cafe,E-commerce
3863,Elite Cafe,Fashion
3864,Prime Store,Healthcare
3865,Elite Mart,Healthcare
3866,Urban Store,Travel
3867,Quick Fuel,Electronics
3868,Urban Mart,Utilities
3869,Prime Cafe,Electronics
3870,Urban Store,E-commerce
3871,Quick Store,Grocery
3872,Metro Hub,E-commerce
3873,Elite Store,Travel
3874,Quick Hub,Electronics
3875,Quick Cafe,Healthcare
3876,Urban Cafe,Travel
3877,Urban Cafe,E-commerce
3878,Prime Fuel,Dining
3879,Urban Mart,Electronics
3880,Metro Cafe,Electronics
3881,Quick Cafe,Grocery
3882,Urban Fuel,Dining
3883,Prime Cafe,Dining
3884,Quick Hub,Electronics
3885,Prime Store,Healthcare
3886,Quick Store,Entertainment
3887,Metro Cafe,Grocery
3888,Urban Fuel,Healthcare
3889,Quick Hub,E-commerce
3890,Urban Fuel,Fashion
3891,Elite Cafe,Fuel
3892,Urban Fuel,Fashion
3893,Prime Mart,Electronics
3894,Elite Store,Grocery
3895,Elite Store,Electronics
3896,Metro Hub,E-commerce
3897,Elite Mart,Grocery
3898,Metro Fuel,Grocery
3899,Metro Hub,Grocery
3900,Prime Cafe,Utilities
3901,Metro Cafe,Fuel
3902,Prime Store,Grocery
3903,Elite Mart,Fashion
3904,Metro Fuel,Healthcare
3905,Urban Fuel,Electronics
3906,Urban Store,Entertainment
3907,Quick Cafe,Dining
3908,Quick Store,Electronics
3909,Urban Mart,Healthcare
3910,Prime Store,Entertainment
3911,Metro Hub,Fashion
3912,Urban Fuel,Fashion
3913,Elite Fuel,Electronics
3914,Quick Hub,Fuel
3915,Elite Cafe,Travel
3916,Prime Store,Utilities
3917,Quick Store,Grocery
3918,Elite Store,Utilities
3919,Urban Hub,Fuel
3920,Prime Mart,Entertainment
3921,Quick Hub,E-commerce
3922,Elite Mart,Fuel
3923,Metro Hub,Travel
3924,Prime Cafe,Grocery
3925,Quick Hub,Fashion
3926,Quick Fuel,Fashion
3927,Metro Hub,Fashion
3928,Elite Mart,Grocery
3929,Quick Mart,Grocery
3930,Quick Hub,Utilities
3931,Elite Cafe,Electronics
3932,Urban Store,Utilities
3933,Quick Hub,Dining
3934,Quick Mart,Healthcare
3935,Metro Cafe,Fuel
3936,Elite Fuel,Travel
3937,Elite Mart,Utilities
3938,Quick Mart,Travel
3939,Prime Hub,Travel
3940,Urban Store,Fashion
3941,Elite Store,Utilities
3942,Urban Cafe,Travel
3943,Quick Hub,Fashion
3944,Quick Store,Dining
3945,Quick Mart,E-commerce
3946,Elite Cafe,Grocery
3947,Metro Hub,Electronics
3948,Prime Fuel,E-commerce
3949,Quick Fuel,Dining
3950,Elite Store,Fuel
3951,Prime Cafe,E-commerce
3952,Urban Store,Utilities
3953,Prime Cafe,Healthcare
3954,Quick Mart,E-commerce
3955,Elite Fuel,Travel
3956,Urban Mart,Fuel
3957,Urban Hub,E-commerce
3958,Urban Mart,Fuel
3959,Urban Store,Entertainment
3960,Prime Mart,Fuel
3961,Prime Cafe,Grocery
3962,Prime Store,Utilities
3963,Metro Hub,Healthcare
3964,Metro Fuel,E-commerce
3965,Quick Fuel,Entertainment
3966,Quick Store,Healthcare
3967,Quick Fuel,Dining
3968,Quick Store,Electronics
3969,Metro Store,Entertainment
3970,Quick Fuel,E-commerce
3971,Metro Cafe,Travel
3972,Metro Store,E-commerce
3973,Quick Store,Dining
3974,Urban Mart,Fuel
3975,Urban Cafe,Electronics
3976,Prime Mart,Healthcare
3977,Prime Store,Electronics
3978,Urban Cafe,Healthcare
3979,Metro Fuel,Dining
3980,Metro Fuel,Fashion
3981,Metro Mart,Dining
3982,Urban Cafe,Utilities
3983,Elite Mart,Fuel
3984,Urban Mart,E-commerce
3985,Metro Cafe,Electronics
3986,Prime Cafe,Fashion
3987,Quick Store,Travel
3988,Urban Mart,Fashion
3989,Elite Mart,Healthcare
3990,Urban Fuel,Healthcare
3991,Elite Cafe,Travel
3992,Urban Store,E-commerce
3993,Prime Mart,Fuel
3994,Metro Hub,Fashion
3995,Elite Cafe,Travel
3996,Metro Hub,Electronics
3997,Elite Hub,Grocery
3998,Elite Store,E-commerce
3999,Quick Mart,E-commerce
4000,Metro Fuel,Entertainment
4001,Quick Fuel,Healthcare
4002,Urban Fuel,Dining
4003,Elite Fuel,Electronics
4004,Prime Store,Healthcare
4005,Prime Fuel,Travel
4006,Urban Fuel,Entertainment
4007,Prime Hub,Dining
4008,Urban Hub,Healthcare
4009,Metro Store,Fashion
4010,Elite Hub,Travel
4011,Elite Hub,Fuel
4012,Quick Hub,Fashion
4013,Quick Mart,Healthcare
4014,Quick Store,Fuel
4015,Elite Mart,Dining
4016,Quick Mart,Fashion
4017,Quick Fuel,Utilities
4018,Urban Store,Dining
4019,Urban Store,Grocery
4020,Prime Mart,Healthcare
4021,Elite Fuel,Fashion
4022,Prime Store,Fashion
4023,Urban Hub,Fuel
4024,Metro Fuel,Travel
4025,Quick Hub,Fashion
4026,Prime Store,Fashion
4027,Prime Cafe,Fashion
4028,Elite Fuel,Travel
4029,Elite Mart,Grocery
4030,Urban Hub,Fashion
4031,Urban Store,Utilities
4032,Metro Cafe,Fashion
4033,Urban Mart,Fashion
4034,Quick Fuel,Travel
4035,Elite Store,Fuel
4036,Elite Cafe,Grocery
4037,Quick Cafe,Fashion
4038,Metro Hub,E-commerce
4039,Elite Hub,Entertainment
4040,Urban Fuel,Travel
4041,Metro Fuel,Travel
4042,Elite Mart,Utilities
4043,Quick Cafe,Grocery
4044,Metro Fuel,Fashion
4045,Elite Fuel,Grocery
4046,Metro Store,Utilities
4047,Metro Fuel,Healthcare
4048,Elite Hub,Dining
4049,Elite Hub,Utilities
4050,Metro Fuel,Healthcare
4051,Metro Fuel,Travel
4052,Prime Store,Healthcare
4053,Urban Store,E-commerce
4054,Metro Store,Travel
4055,Elite Cafe,Dining
4056,Quick Store,Grocery
4057,Quick Hub,Electronics
4058,Urban Fuel,Healthcare
4059,Metro Mart,Fashion
4060,Metro Mart,Dining
4061,Prime Hub,Healthcare
4062,Metro Hub,Fashion
4063,Quick Cafe,E-commerce
4064,Quick Store,E-commerce
4065,Elite Fuel,Fashion
4066,Metro Hub,Healthcare
4067,Metro Fuel,Dining
4068,Quick Hub,Fashion
4069,Prime Cafe,Fuel
4070,Elite Fuel,Travel
4071,Urban Cafe,Entertainment
4072,Prime Store,Fashion
4073,Metro Hub,Healthcare
4074,Elite Mart,Electronics
4075,Metro Store,Travel
4076,Elite Hub,Travel
4077,Prime Mart,Grocery
4078,Urban Mart,E-commerce
4079,Prime Hub,E-commerce
4080,Urban Fuel,Grocery
4081,Prime Cafe,Fashion
4082,Quick Mart,Electronics
4083,Urban Hub,Entertainment
4084,Prime Fuel,Entertainment
4085,Elite Mart,Electronics
4086,Metro Fuel,Electronics
4087,Prime Store,Healthcare
4088,Elite Store,Healthcare
4089,Elite Cafe,Travel
4090,Quick Store,Entertainment
4091,Quick Store,Grocery
4092,Urban Mart,Dining
4093,Elite Fuel,Entertainment
4094,Prime Cafe,Fuel
4095,Quick Fuel,Utilities
4096,Metro Mart,Electronics
4097,Elite Fuel,Healthcare
4098,Quick Mart,Healthcare
4099,Metro Hub,Electronics
4100,Metro Fuel,Healthcare
4101,Urban Cafe,Dining
4102,Elite Cafe,Utilities
4103,Quick Mart,Fuel
4104,Quick Store,Dining
4105,Urban Fuel,E-commerce
4106,Urban Fuel,Entertainment
4107,Prime Cafe,Grocery
4108,Elite Store,Entertainment
4109,Quick Cafe,Dining
4110,Urban Hub,Electronics
4111,Quick Fuel,Grocery
4112,Prime Store,Utilities
4113,Metro Store,Healthcare
4114,Elite Cafe,E-commerce
4115,Urban Cafe,Healthcare
4116,Elite Fuel,Fuel
4117,Metro Store,Travel
4118,Elite Fuel,Travel
4119,Quick Fuel,Dining
4120,Urban Fuel,Grocery
4121,Metro Cafe,Dining
4122,Prime Cafe,Grocery
4123,Quick Fuel,Entertainment
4124,Urban Fuel,Entertainment
4125,Prime Mart,Entertainment
4126,Metro Store,Dining
4127,Metro Store,E-commerce
4128,Prime Fuel,Healthcare
4129,Prime Hub,Utilities
4130,Urban Mart,Grocery
4131,Metro Mart,Grocery
4132,Urban Mart,Fuel
4133,Metro Store,Dining
4134,Elite Mart,Dining
4135,Urban Store,Electronics
4136,Metro Cafe,E-commerce
4137,Elite Store,Fuel
4138,Urban Hub,Entertainment
4139,Elite Store,E-commerce
4140,Quick Hub,Healthcare
4141,Prime Mart,E-commerce
4142,Metro Store,Dining
4143,Metro Hub,Travel
4144,Elite Hub,Travel
4145,Metro Mart,Grocery
4146,Urban Store,Grocery
4147,Prime Store,Fuel
4148,Metro Mart,Healthcare
4149,Metro Cafe,Grocery
4150,Metro Hub,Fuel
4151,Elite Fuel,Electronics
4152,Elite Store,Fashion
4153,Metro Cafe,Utilities
4154,Quick Store,E-commerce
4155,Elite Cafe,Electronics
4156,Urban Store,Grocery
4157,Prime Store,Electronics
4158,Metro Store,Fashion
4159,Prime Hub,Fashion
4160,Elite Mart,Entertainment
4161,Metro Hub,Electronics
4162,Prime Cafe,Electronics
4163,Urban Mart,Entertainment
4164,Elite Fuel,Fuel
4165,Quick Cafe,Entertainment
4166,Quick Hub,Utilities
4167,Metro Fuel,Travel
4168,Quick Mart,Electronics
4169,Prime Hub,Fashion
4170,Urban Fuel,Travel
4171,Urban Cafe,Fashion
4172,Quick Fuel,Fuel
4173,Prime Fuel,Electronics
4174,Prime Store,Fuel
4175,Metro Cafe,Entertainment
4176,Urban Cafe,Grocery
4177,Elite Mart,Fuel
4178,Elite Cafe,Entertainment
4179,Metro Mart,Fuel
4180,Metro Store,E-commerce
4181,Urban Fuel,Travel
4182,Urban Mart,E-commerce
4183,Elite Cafe,Grocery
4184,Prime Hub,Grocery
4185,Metro Cafe,Entertainment
4186,Prime Fuel,Fuel
4187,Elite Cafe,E-commerce
4188,Prime Store,Entertainment
4189,Prime Mart,Dining
4190,Metro Store,Travel
4191,Urban Mart,Travel
4192,Elite Fuel,Healthcare
4193,Elite Mart,Utilities
4194,Elite Mart,Healthcare
4195,Urban Hub,Travel
4196,Metro Cafe,Electronics
4197,Quick Fuel,Fuel
4198,Quick Hub,Healthcare
4199,Urban Mart,Grocery
4200,Metro Fuel,Entertainment
4201,Prime Hub,Healthcare
4202,Elite Fuel,Electronics
4203,Urban Hub,Electronics
4204,Metro Mart,Electronics
4205,Prime Cafe,Healthcare
4206,Prime Hub,Fuel
4207,Prime Mart,Dining
4208,Prime Cafe,Utilities
4209,Metro Cafe,Travel
4210,Urban Hub,Grocery
4211,Metro Mart,Grocery
4212,Prime Hub,E-commerce
4213,Metro Mart,Dining
4214,Prime Fuel,Utilities
4215,Elite Cafe,E-commerce
4216,Metro Mart,E-commerce
4217,Urban Hub,Dining
4218,Quick Hub,Travel
4219,Prime Fuel,Fashion
4220,Metro Store,Healthcare
4221,Quick Cafe,Electronics
4222,Prime Store,Fashion
4223,Metro Store,Healthcare
4224,Urban Cafe,Electronics
4225,Quick Mart,Electronics
4226,Quick Hub,Dining
4227,Urban Store,Dining
4228,Prime Mart,Utilities
4229,Prime Hub,Grocery
4230,Urban Mart,Travel
4231,Urban Hub,Healthcare
4232,Quick Hub,E-commerce
4233,Prime Hub,E-commerce
4234,Prime Fuel,Travel
4235,Elite Store,Travel
4236,Elite Hub,Electronics
4237,Elite Hub,Healthcare
4238,Quick Fuel,Fashion
4239,Elite Hub,Fashion
4240,Prime Hub,Entertainment
4241,Quick Cafe,Fuel
4242,Metro Fuel,Grocery
4243,Quick Cafe,Fashion
4244,Elite Cafe,Entertainment
4245,Prime Mart,Fuel
4246,Quick Fuel,Fashion
4247,Metro Cafe,Fashion
4248,Elite Cafe,Electronics
4249,Urban Fuel,Fuel
4250,Prime Mart,Travel
4251,Urban Cafe,Healthcare
4252,Quick Store,Grocery
4253,Quick Cafe,Healthcare
4254,Quick Hub,Travel
4255,Elite Mart,Electronics
4256,Metro Mart,Utilities
4257,Metro Cafe,Fuel
4258,Elite Store,Fuel
4259,Quick Store,Fuel
4260,Metro Store,E-commerce
4261,Metro Store,Electronics
4262,Metro Cafe,Utilities
4263,Urban Store,Entertainment
4264,Quick Store,Electronics
4265,Metro Fuel,Dining
4266,Metro Hub,Fuel
4267,Elite Cafe,Travel
4268,Metro Mart,Fashion
4269,Urban Mart,Dining
4270,Metro Mart,Grocery
4271,Quick Mart,Utilities
4272,Prime Hub,E-commerce
4273,Elite Hub,Electronics
4274,Quick Store,Electronics
4275,Urban Cafe,Fuel
4276,Prime Cafe,Electronics
4277,Prime Fuel,Grocery
4278,Urban Cafe,Fuel
4279,Quick Mart,Dining
4280,Metro Mart,Fuel
4281,Elite Store,Fashion
4282,Urban Hub,E-commerce
4283,Prime Mart,Fuel
4284,Urban Cafe,Utilities
4285,Urban Cafe,Entertainment
4286,Elite Hub,Fuel
4287,Prime Hub,Fuel
4288,Urban Fuel,Utilities
4289,Prime Mart,Fashion
4290,Urban Mart,Dining
4291,Elite Hub,Healthcare
4292,Urban Hub,E-commerce
4293,Elite Store,Grocery
4294,Quick Store,Fashion
4295,Urban Mart,E-commerce
4296,Prime Cafe,Electronics
4297,Elite Store,Fuel
4298,Quick Fuel,Fashion
4299,Elite Fuel,Healthcare
4300,Elite Mart,Dining
4301,Metro Hub,E-commerce
4302,Metro Store,E-commerce
4303,Quick Cafe,Dining
4304,Quick Cafe,Entertainment
4305,Urban Mart,Dining
4306,Prime Mart,Utilities
4307,Elite Hub,Fuel
4308,Metro Mart,Healthcare
4309,Metro Mart,Travel
4310,Metro Fuel,Fashion
4311,Metro Cafe,Entertainment
4312,Prime Mart,Electronics
4313,Prime Fuel,Fuel
4314,Urban Hub,Utilities
4315,Quick Cafe,E-commerce
4316,Elite Hub,Grocery
4317,Urban Store,Entertainment
4318,Quick Hub,Healthcare
4319,Prime Cafe,Electronics
4320,Elite Cafe,Grocery
4321,Elite Fuel,Fuel
4322,Prime Fuel,Dining
4323,Prime Hub,Fuel
4324,Prime Fuel,Dining
4325,Elite Mart,E-commerce
4326,Quick Store,Entertainment
4327,Elite Store,Electronics
4328,Metro Hub,Utilities
4329,Metro Hub,Grocery
4330,Metro Cafe,E-commerce
4331,Urban Mart,Grocery
4332,Quick Cafe,Fashion
4333,Prime Store,Dining
4334,Quick Store,Healthcare
4335,Elite Store,Dining
4336,Metro Cafe,Utilities
4337,Prime Hub,Healthcare
4338,Urban Mart,Healthcare
4339,Elite Store,Electronics
4340,Quick Hub,Entertainment
4341,Elite Cafe,Travel
4342,Urban Mart,Fashion
4343,Metro Fuel,Dining
4344,Urban Store,Fuel
4345,Quick Mart,Electronics
4346,Prime Fuel,Travel
4347,Urban Hub,E-commerce
4348,Prime Mart,Dining
4349,Metro Mart,Fuel
4350,Prime Hub,Dining
4351,Elite Hub,Grocery
4352,Urban Mart,Entertainment
4353,Metro Store,Healthcare
4354,Urban Store,Entertainment
4355,Urban Fuel,Travel
4356,Urban Cafe,Travel
4357,Elite Hub,E-commerce
4358,Urban Fuel,Fuel
4359,Quick Fuel,Fashion
4360,Urban Hub,Fuel
4361,Quick Mart,Entertainment
4362,Metro Cafe,Electronics
4363,Prime Store,Fashion
4364,Metro Hub,Entertainment
4365,Prime Cafe,E-commerce
4366,Metro Cafe,Grocery
4367,Urban Mart,Fuel
4368,Metro Hub,Entertainment
4369,Quick Store,E-commerce
4370,Prime Store,Travel
4371,Prime Mart,Fuel
4372,Prime Mart,Electronics
4373,Elite Fuel,Travel
4374,Metro Cafe,Entertainment
4375,Urban Hub,Fuel
4376,Quick Cafe,Travel
4377,Quick Mart,Fashion
4378,Metro Store,Utilities
4379,Quick Mart,Electronics
4380,Urban Store,Fashion
4381,Prime Hub,Dining
4382,Elite Hub,Electronics
4383,Urban Hub,Travel
4384,Metro Store,E-commerce
4385,Prime Store,Dining
4386,Urban Cafe,Fuel
4387,Prime Cafe,Fashion
4388,Quick Hub,Utilities
4389,Elite Fuel,Grocery
4390,Elite Fuel,Fashion
4391,Metro Hub,Healthcare
4392,Elite Store,Healthcare
4393,Elite Cafe,E-commerce
4394,Metro Cafe,Entertainment
4395,Prime Cafe,Healthcare
4396,Urban Cafe,Healthcare
4397,Metro Hub,Fashion
4398,Prime Fuel,E-commerce
4399,Prime Cafe,Fashion
4400,Prime Store,Dining
4401,Metro Cafe,Dining
4402,Quick Mart,Dining
4403,Prime Cafe,Entertainment
4404,Quick Hub,Dining
4405,Urban Mart,Healthcare
4406,Metro Fuel,Fuel
4407,Elite Store,Utilities
4408,Prime Hub,Grocery
4409,Elite Fuel,Fuel
4410,Elite Hub,Grocery
4411,Urban Store,Dining
4412,Metro Mart,Electronics
4413,Elite Hub,Fashion
4414,Quick Hub,Electronics
4415,Prime Mart,Healthcare
4416,Elite Hub,Utilities
4417,Prime Fuel,Dining
4418,Prime Mart,Healthcare
4419,Metro Fuel,E-commerce
4420,Urban Cafe,E-commerce
4421,Metro Store,Entertainment
4422,Prime Store,Healthcare
4423,Elite Cafe,Fashion
4424,Urban Mart,Dining
4425,Quick Fuel,Travel
4426,Metro Store,Electronics
4427,Metro Fuel,Travel
4428,Metro Mart,Utilities
4429,Urban Mart,Grocery
4430,Prime Cafe,Utilities
4431,Metro Mart,Healthcare
4432,Prime Mart,Fashion
4433,Quick Fuel,Fuel
4434,Elite Hub,E-commerce
4435,Prime Hub,Healthcare
4436,Elite Store,Fuel
4437,Urban Hub,Utilities
4438,Urban Mart,E-commerce
4439,Prime Fuel,Healthcare
4440,Prime Fuel,Electronics
4441,Elite Fuel,Fashion
4442,Quick Fuel,E-commerce
4443,Prime Store,Fuel
4444,Prime Cafe,Travel
4445,Urban Mart,Travel
4446,Prime Store,Electronics
4447,Metro Cafe,Utilities
4448,Urban Hub,Healthcare
4449,Metro Store,Fuel
4450,Elite Mart,Utilities
4451,Urban Cafe,Grocery
4452,Quick Hub,Fuel
4453,Elite Store,Grocery
4454,Elite Hub,Fuel
4455,Elite Store,Fashion
4456,Elite Hub,Entertainment
4457,Quick Cafe,Fashion
4458,Prime Mart,Travel
4459,Elite Mart,Healthcare
4460,Urban Store,Healthcare
4461,Quick Cafe,Fashion
4462,Prime Cafe,E-commerce
4463,Metro Hub,Fashion
4464,Metro Hub,E-commerce
4465,Metro Fuel,Fuel
4466,Quick Store,Utilities
4467,Prime Hub,Travel
4468,Metro Store,Travel
4469,Urban Mart,Grocery
4470,Prime Fuel,Dining
4471,Urban Hub,Electronics
4472,Quick Fuel,Fashion
4473,Elite Hub,Entertainment
4474,Urban Store,E-commerce
4475,Urban Fuel,Entertainment
4476,Prime Cafe,Healthcare
4477,Elite Mart,Entertainment
4478,Elite Hub,Dining
4479,Prime Store,Fashion
4480,Prime Mart,Electronics
4481,Elite Cafe,Grocery
4482,Urban Hub,Healthcare
4483,Elite Cafe,Fuel
4484,Urban Fuel,Entertainment
4485,Prime Fuel,Fashion
4486,Metro Hub,Fashion
4487,Urban Mart,Electronics
4488,Elite Fuel,Dining
4489,Quick Hub,Dining
4490,Elite Mart,Travel
4491,Prime Store,Travel
4492,Quick Store,Entertainment
4493,Elite Store,Fashion
4494,Quick Fuel,Fashion
4495,Elite Cafe,Fuel
4496,Quick Hub,Dining
4497,Quick Fuel,Grocery
4498,Elite Mart,Fashion
4499,Prime Fuel,Grocery
4500,Urban Cafe,Utilities
4501,Quick Store,Entertainment
4502,Metro Cafe,Fashion
4503,Metro Store,Healthcare
4504,Metro Store,Dining
4505,Quick Store,Dining
4506,Prime Cafe,Entertainment
4507,Urban Fuel,Dining
4508,Prime Store,Grocery
4509,Quick Cafe,Electronics
4510,Urban Cafe,Fashion
4511,Metro Cafe,Fashion
4512,Prime Fuel,Dining
4513,Quick Store,Utilities
4514,Elite Store,Fuel
4515,Elite Fuel,Grocery
4516,Metro Mart,Grocery
4517,Elite Hub,Dining
4518,Quick Cafe,Travel
4519,Elite Store,Fuel
4520,Urban Fuel,Fashion
4521,Elite Store,Utilities
4522,Elite Mart,Fuel
4523,Prime Cafe,E-commerce
4524,Quick Cafe,Travel
4525,Urban Store,Grocery
4526,Quick Hub,E-commerce
4527,Metro Store,Entertainment
4528,Elite Store,Fashion
4529,Prime Mart,E-commerce
4530,Quick Mart,Grocery
4531,Quick Mart,Utilities
4532,Prime Cafe,Fashion
4533,Metro Store,Travel
4534,Quick Cafe,Fashion
4535,Elite Fuel,Fashion
4536,Metro Store,Healthcare
4537,Prime Fuel,Fashion
4538,Prime Cafe,E-commerce
4539,Prime Mart,Grocery
4540,Prime Store,Travel
4541,Prime Hub,Healthcare
4542,Quick Store,Utilities
4543,Quick Fuel,Dining
4544,Metro Hub,Electronics
4545,Urban Hub,Healthcare
4546,Elite Mart,Fuel
4547,Metro Mart,Fuel
4548,Quick Hub,Travel
4549,Elite Store,Healthcare
4550,Metro Fuel,Utilities
4551,Metro Hub,E-commerce
4552,Urban Fuel,Dining
4553,Prime Store,Entertainment
4554,Metro Hub,E-commerce
4555,Elite Fuel,Grocery
4556,Metro Hub,Entertainment
4557,Quick Mart,Grocery
4558,Urban Mart,E-commerce
4559,Metro Cafe,Dining
4560,Elite Hub,Entertainment
4561,Prime Fuel,Dining
4562,Elite Fuel,Electronics
4563,Urban Mart,Utilities
4564,Quick Cafe,Grocery
4565,Urban Fuel,E-commerce
4566,Quick Store,Fashion
4567,Metro Fuel,Healthcare
4568,Urban Mart,Fashion
4569,Metro Hub,Electronics
4570,Elite Mart,Utilities
4571,Metro Fuel,E-commerce
4572,Metro Fuel,Fuel
4573,Urban Fuel,Entertainment
4574,Metro Store,Travel
4575,Quick Fuel,Utilities
4576,Quick Fuel,Fashion
4577,Urban Store,Entertainment
4578,Prime Fuel,Utilities
4579,Metro Hub,Entertainment
4580,Metro Fuel,Entertainment
4581,Urban Fuel,Dining
4582,Prime Cafe,Fuel
4583,Elite Fuel,E-commerce
4584,Prime Fuel,Entertainment
4585,Urban Cafe,Utilities
4586,Quick Store,Travel
4587,Prime Fuel,Fuel
4588,Prime Cafe,Healthcare
4589,Urban Mart,Fuel
4590,Quick Cafe,Fashion
4591,Urban Mart,Fashion
4592,Elite Hub,Dining
4593,Metro Fuel,Travel
4594,Urban Hub,Entertainment
4595,Prime Hub,Dining
4596,Elite Fuel,Dining
4597,Urban Store,Travel
4598,Quick Hub,E-commerce
4599,Urban Mart,Electronics
4600,Prime Mart,Healthcare
4601,Prime Mart,Travel
4602,Metro Cafe,Utilities
4603,Urban Mart,Entertainment
4604,Quick Hub,Entertainment
4605,Elite Hub,Healthcare
4606,Metro Cafe,Fashion
4607,Urban Cafe,Travel
4608,Urban Store,Healthcare
4609,Elite Fuel,Travel
4610,Urban Cafe,Dining
4611,Quick Fuel,Electronics
4612,Elite Mart,Electronics
4613,Metro Store,Grocery
4614,Metro Hub,Electronics
4615,Elite Mart,Dining
4616,Prime Cafe,Grocery
4617,Urban Fuel,Fashion
4618,Prime Cafe,E-commerce
4619,Prime Fuel,Dining
4620,Urban Fuel,E-commerce
4621,Metro Cafe,Fashion
4622,Metro Cafe,Electronics
4623,Urban Store,Grocery
4624,Urban Cafe,Grocery
4625,Quick Store,Healthcare
4626,Metro Fuel,Entertainment
4627,Metro Fuel,Fuel
4628,Prime Fuel,Fuel
4629,Prime Store,Grocery
4630,Metro Cafe,Healthcare
4631,Quick Cafe,Healthcare
4632,Quick Cafe,Entertainment
4633,Prime Cafe,Electronics
4634,Metro Store,E-commerce
4635,Urban Mart,Travel
4636,Prime Mart,E-commerce
