customer_id,total_spend,avg_ticket_size,txn_count,last_txn_date,first_txn_date,merchant_diversity,recency_days,frequency,monetary,active_days,spend_velocity,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,income_band,city,age,R_score,F_score,M_score,RFM_score,rfm_segment
180,36736.229999999996,2296.0143749999997,16,2025-05-19 02:09:00,2024-05-20 23:57:00,6,41,16,36736.229999999996,363,101.2,0.0,0.0,0.5,0.2449,Premium,Pune,29,2,3,3,8,At Risk
181,45421.11,1816.8444,25,2025-06-02 15:10:00,2024-08-30 04:47:00,10,27,25,45421.11,276,164.57,0.0,0.0,0.24,0.0973,Low,Hyderabad,32,3,4,4,11,Loyal
184,57820.22,1752.127878787879,33,2025-06-26 20:49:00,2024-09-16 11:45:00,10,3,33,57820.22,283,204.31,0.0556,0.0278,0.3333,0.17,High,Hyderabad,36,5,5,5,15,Champions
185,29029.28,3628.66,8,2025-02-22 05:42:00,2024-06-03 10:16:00,7,127,8,29029.28,263,110.38,0.0,0.1111,0.1111,0.5806,Medium,Hyderabad,29,1,1,3,5,Lost
186,20721.43,2590.17875,8,2025-06-01 13:14:00,2024-02-17 23:42:00,6,28,8,20721.43,469,44.18,0.0,0.0,0.5,0.0691,High,Chandigarh,72,3,1,2,6,Lost
187,12854.45,2142.4083333333333,6,2024-10-13 09:30:00,2023-10-27 21:42:00,5,259,6,12854.45,351,36.62,0.3333,0.1667,0.0833,0.0857,Low,Hyderabad,23,1,1,1,3,Lost
188,16567.48,1506.1345454545453,11,2025-04-16 09:53:00,2024-05-24 12:33:00,7,74,11,16567.48,326,50.82,0.0,0.0,0.0,0.1104,Low,Bangalore,49,1,2,1,4,Lost
189,18076.0,2259.5,8,2025-03-17 05:17:00,2023-12-22 21:35:00,5,104,8,18076.0,450,40.17,0.0,0.0,0.375,0.0603,Low,Chandigarh,28,1,1,2,4,Lost
190,22863.11,2286.311,10,2025-06-11 23:03:00,2024-06-17 17:05:00,6,18,10,22863.11,359,63.69,0.0,0.0,0.3,0.1524,Low,Hyderabad,55,3,2,2,7,At Risk
192,31489.54,1968.09625,16,2025-06-29 18:13:00,2024-10-02 09:09:00,7,0,16,31489.54,270,116.63,0.1818,0.0909,0.1818,0.1287,Medium,Mumbai,22,5,3,3,11,Loyal
193,19753.16,2194.7955555555554,9,2025-06-29 16:46:00,2023-12-31 16:06:00,6,0,9,19753.16,546,36.18,0.1,0.0,0.1,0.0395,Low,Bangalore,27,5,1,2,8,At Risk
195,71045.57,2960.232083333334,24,2025-06-27 13:11:00,2023-12-06 06:01:00,10,2,24,71045.57,569,124.86,0.0769,0.0,0.1923,0.2595,Medium,Chandigarh,26,5,4,5,14,Champions
196,4023.32,804.664,5,2024-10-23 10:49:00,2023-11-25 18:43:00,5,249,5,4023.32,332,12.12,0.1667,0.0,0.1667,0.008,High,Chandigarh,51,1,1,1,3,Lost
197,40095.49,1822.5222727272726,22,2025-05-31 23:31:00,2023-12-16 14:08:00,10,29,22,40095.49,532,75.37,0.0435,0.0,0.3043,0.1315,Premium,Delhi,64,3,4,4,11,Loyal
198,81923.08,2642.68,31,2025-06-10 00:59:00,2024-05-29 08:16:00,10,19,31,81923.08,376,217.88,0.0312,0.0,0.2812,0.29636666666666667,Low,Chandigarh,34,3,5,5,13,Champions
200,38161.88,1590.0783333333331,24,2025-05-24 15:21:00,2024-06-25 13:56:00,9,36,24,38161.88,333,114.6,0.0,0.04,0.2,0.0612,Medium,Kolkata,60,2,4,3,9,At Risk
202,49472.32,2603.8063157894735,19,2025-06-28 02:42:00,2024-06-27 12:41:00,9,1,19,49472.32,365,135.54,0.0476,0.0476,0.1905,0.22970000000000002,Medium,Mumbai,45,5,3,4,12,Loyal
203,55451.06,3261.827058823529,17,2025-05-23 22:57:00,2024-06-19 13:21:00,10,37,17,55451.06,338,164.06,0.1053,0.0,0.2632,0.2773,Low,Delhi,50,2,3,4,9,At Risk
207,90653.23,2324.4417948717946,39,2025-06-28 23:21:00,2024-04-24 18:26:00,10,1,39,90653.23,430,210.82,0.025,0.0,0.175,0.2280333333333333,Low,Hyderabad,50,5,5,5,15,Champions
208,46920.25,2040.0108695652175,23,2025-05-18 18:58:00,2024-03-19 18:15:00,9,42,23,46920.25,425,110.4,0.0,0.0,0.087,0.17965,Medium,Bangalore,57,2,4,4,10,Loyal
210,90515.89,2207.7046341463415,41,2025-06-22 09:56:00,2023-12-29 05:02:00,10,7,41,90515.89,541,167.31,0.0,0.0238,0.119,0.14046666666666666,Premium,Chennai,23,4,5,5,14,Champions
212,11074.58,1845.7633333333333,6,2025-01-24 09:23:00,2024-04-13 10:29:00,5,156,6,11074.58,285,38.86,0.1429,0.0,0.0,0.0738,High,Pune,47,1,1,1,3,Lost
214,14632.41,2926.482,5,2025-01-23 06:20:00,2024-03-19 05:47:00,3,157,5,14632.41,310,47.2,0.0,0.0,0.2,0.0975,Premium,Chandigarh,69,1,1,1,3,Lost
215,51913.97,1854.0703571428571,28,2025-06-06 18:37:00,2023-12-21 01:44:00,10,23,28,51913.97,533,97.4,0.1471,0.0294,0.2059,0.10830000000000001,Low,Bangalore,51,3,5,4,12,Loyal
216,5581.57,797.3671428571428,7,2025-05-31 20:53:00,2024-02-20 02:06:00,5,29,7,5581.57,466,11.98,0.1,0.2,0.4,0.0744,Medium,Hyderabad,31,3,1,1,5,Lost
217,51296.11,1654.7132258064516,31,2025-04-19 07:12:00,2023-08-12 04:30:00,10,71,31,51296.11,616,83.27,0.0857,0.0286,0.1714,0.09163333333333334,Low,Pune,67,1,5,4,10,Loyal
219,68942.9,1767.7666666666664,39,2025-06-18 12:28:00,2023-08-20 22:10:00,10,11,39,68942.9,667,103.36,0.0488,0.0,0.2439,0.06946666666666666,Low,Mumbai,20,4,5,5,14,Champions
222,66966.83,1762.285,38,2025-06-23 21:12:00,2024-05-14 23:21:00,10,6,38,66966.83,404,165.76,0.0256,0.0,0.3846,0.097425,High,Bangalore,31,5,5,5,15,Champions
223,40020.39,2001.0194999999999,20,2025-06-28 21:05:00,2024-02-06 06:28:00,10,1,20,40020.39,508,78.78,0.0476,0.0,0.2381,0.0667,High,Mumbai,24,5,4,4,13,Champions
224,37377.57,3737.757,10,2025-05-30 07:53:00,2024-03-12 18:42:00,7,30,10,37377.57,443,84.37,0.2308,0.0,0.2308,0.1246,Premium,Chennai,22,2,2,3,7,At Risk
226,25853.99,1846.7135714285716,14,2025-05-18 15:45:00,2023-08-13 05:14:00,9,42,14,25853.99,644,40.15,0.125,0.0,0.1875,0.1316,High,Chandigarh,62,2,3,2,7,At Risk
227,43526.32,1674.0892307692307,26,2025-05-15 22:15:00,2023-10-21 12:47:00,10,45,26,43526.32,572,76.09,0.0,0.0,0.0769,0.1798,Low,Chandigarh,70,2,4,4,10,Loyal
228,17528.28,1252.02,14,2025-06-10 14:34:00,2023-10-15 08:50:00,7,19,14,17528.28,604,29.02,0.0,0.0,0.1429,0.07625,Low,Bangalore,73,3,3,2,8,At Risk
229,12880.62,1431.18,9,2025-05-29 13:37:00,2024-07-27 18:23:00,6,31,9,12880.62,305,42.23,0.1,0.0,0.3,0.2576,High,Pune,47,2,1,1,4,Lost
232,31079.62,1635.7694736842104,19,2025-06-29 23:07:00,2024-01-07 21:32:00,8,0,19,31079.62,539,57.66,0.0,0.0,0.3158,0.19395,High,Pune,70,5,3,3,11,Loyal
233,44676.68,5584.585,8,2025-05-22 05:51:00,2024-06-03 09:01:00,6,38,8,44676.68,352,126.92,0.0,0.0,0.375,0.0894,Medium,Chandigarh,41,2,1,4,7,At Risk
234,15889.89,2269.9842857142858,7,2025-01-28 18:48:00,2024-02-23 17:45:00,5,152,7,15889.89,340,46.73,0.0,0.0,0.0,0.3178,Medium,Hyderabad,30,1,1,1,3,Lost
236,61465.23,1707.3675,36,2025-06-27 13:57:00,2024-08-16 17:25:00,10,2,36,61465.23,314,195.75,0.027,0.0,0.2432,0.06756666666666666,High,Bangalore,38,5,5,5,15,Champions
239,27416.89,2284.7408333333333,12,2025-03-18 00:24:00,2023-06-30 06:44:00,7,103,12,27416.89,626,43.8,0.0769,0.0,0.3846,0.2742,Medium,Mumbai,27,1,2,3,6,Lost
240,11085.01,1583.5728571428572,7,2025-05-23 10:28:00,2023-04-09 01:23:00,4,37,7,11085.01,775,14.3,0.1111,0.1111,0.3333,0.1109,High,Chandigarh,35,2,1,1,4,Lost
241,21499.9,1791.6583333333335,12,2025-04-19 13:55:00,2024-04-01 05:42:00,7,71,12,21499.9,383,56.14,0.0769,0.0,0.1538,0.1433,High,Chennai,30,1,2,2,5,Lost
243,53985.39,2159.4156,25,2025-03-20 20:55:00,2023-02-11 00:06:00,10,101,25,53985.39,768,70.29,0.0,0.0,0.44,0.26990000000000003,Low,Kolkata,24,1,4,4,9,At Risk
245,63294.44,2041.756129032258,31,2025-06-24 12:34:00,2023-09-10 11:32:00,10,5,31,63294.44,653,96.93,0.0606,0.0,0.1818,0.11869999999999999,Medium,Chandigarh,37,5,5,5,15,Champions
247,64982.52,2599.3008,25,2025-06-20 21:35:00,2024-07-30 19:47:00,9,9,25,64982.52,325,199.95,0.0357,0.0714,0.1429,0.0983,Premium,Bangalore,61,4,4,5,13,Champions
248,13997.84,1749.73,8,2025-06-26 03:13:00,2024-10-17 14:49:00,6,3,8,13997.84,251,55.77,0.1111,0.0,0.2222,0.07,Premium,Pune,72,5,1,1,7,At Risk
249,22145.32,2460.591111111111,9,2025-01-17 20:13:00,2024-02-15 08:17:00,7,163,9,22145.32,337,65.71,0.0,0.0,0.3333,0.2215,Medium,Delhi,52,1,1,2,4,Lost
250,35422.21,1686.7719047619048,21,2025-06-23 08:27:00,2023-09-08 00:05:00,10,6,21,35422.21,654,54.16,0.087,0.0,0.2609,0.11475,Premium,Chandigarh,31,5,4,3,12,Loyal
251,41620.15,1734.1729166666667,24,2025-06-11 00:07:00,2024-09-25 18:37:00,10,18,24,41620.15,258,161.32,0.04,0.0,0.28,0.3613,Low,Chandigarh,56,3,4,4,11,Loyal
252,22684.85,2520.538888888889,9,2025-06-19 18:04:00,2024-07-31 17:37:00,8,10,9,22684.85,323,70.23,0.0,0.0,0.2222,0.0756,Low,Hyderabad,58,4,1,2,7,At Risk
253,43480.229999999996,1672.3165384615384,26,2025-06-15 20:44:00,2024-01-25 14:13:00,9,14,26,43480.229999999996,507,85.76,0.0714,0.0,0.2857,0.09663333333333333,Medium,Kolkata,22,4,4,4,12,Loyal
254,8494.050000000001,1213.4357142857145,7,2025-06-03 00:55:00,2024-10-12 18:31:00,5,26,7,8494.050000000001,233,36.46,0.0,0.0,0.4286,0.0283,Medium,Chennai,71,3,1,1,5,Lost
255,9938.99,2484.7475,4,2025-04-28 08:06:00,2023-11-27 08:32:00,3,62,4,9938.99,517,19.22,0.125,0.375,0.125,0.0331,High,Hyderabad,47,1,1,1,3,Lost
257,14158.02,1769.7525,8,2025-06-15 08:55:00,2024-12-21 15:41:00,6,14,8,14158.02,175,80.9,0.0,0.0,0.125,0.0708,Medium,Pune,20,4,1,1,6,Lost
258,34449.54,2026.4435294117648,17,2025-06-27 23:36:00,2024-03-30 06:18:00,9,2,17,34449.54,454,75.88,0.0,0.1053,0.3158,0.06575,Medium,Kolkata,72,5,3,3,11,Loyal
261,16322.87,2720.4783333333335,6,2025-06-26 14:45:00,2024-10-05 06:05:00,5,3,6,16322.87,264,61.83,0.0,0.1429,0.0,0.0544,Medium,Delhi,48,5,1,1,7,At Risk
263,19168.35,1277.8899999999999,15,2025-06-14 08:16:00,2023-09-14 18:49:00,7,15,15,19168.35,638,30.04,0.0,0.0,0.2,0.0639,Medium,Kolkata,44,3,3,2,8,At Risk
265,18938.79,1893.8790000000001,10,2025-05-26 16:09:00,2024-03-24 07:01:00,6,34,10,18938.79,428,44.25,0.0,0.0909,0.3636,0.3788,Medium,Chandigarh,44,2,2,2,6,Lost
266,43398.08,1808.2533333333333,24,2025-06-16 04:56:00,2023-06-15 00:39:00,8,13,24,43398.08,732,59.29,0.0769,0.0,0.2308,0.3302,Medium,Hyderabad,42,4,4,4,12,Loyal
267,11096.84,1232.9822222222222,9,2025-04-16 10:49:00,2023-10-20 13:17:00,7,74,9,11096.84,543,20.44,0.1,0.0,0.2,0.148,Low,Chandigarh,38,1,1,1,3,Lost
268,4748.75,949.75,5,2025-02-14 17:25:00,2024-07-06 18:30:00,4,135,5,4748.75,222,21.39,0.25,0.125,0.5,0.0158,Low,Chandigarh,57,1,1,1,3,Lost
269,23935.13,2659.458888888889,9,2025-06-12 06:26:00,2024-04-27 08:43:00,5,17,9,23935.13,410,58.38,0.0,0.0,0.3333,0.2394,Medium,Chennai,51,3,1,2,6,Lost
270,54424.9,3201.464705882353,17,2025-06-14 12:30:00,2024-03-18 03:29:00,9,15,17,54424.9,453,120.14,0.0,0.0556,0.3333,0.1814,High,Chennai,61,3,3,4,10,Loyal
271,16517.1,1501.5545454545454,11,2025-06-28 09:15:00,2024-05-08 05:59:00,6,1,11,16517.1,416,39.7,0.1538,0.0,0.0769,0.1101,High,Chandigarh,22,5,2,1,8,At Risk
272,19102.100000000002,1736.5545454545456,11,2025-06-27 01:57:00,2024-07-05 06:34:00,6,2,11,19102.100000000002,356,53.66,0.0,0.0,0.4545,0.0637,Medium,Chandigarh,32,5,2,2,9,At Risk
273,10775.470000000001,1197.2744444444445,9,2025-06-13 02:08:00,2024-07-30 13:40:00,4,16,9,10775.470000000001,317,33.99,0.1818,0.0,0.4545,0.2155,Medium,Pune,68,3,1,1,5,Lost
274,31530.829999999998,1970.6768749999999,16,2025-05-22 21:37:00,2024-05-23 05:08:00,9,38,16,31530.829999999998,364,86.62,0.1111,0.0,0.3333,0.042,Premium,Mumbai,64,2,3,3,8,At Risk
276,8911.57,990.1744444444444,9,2025-06-05 11:32:00,2023-07-05 23:44:00,4,24,9,8911.57,700,12.73,0.2143,0.1429,0.0714,0.0891,Premium,Kolkata,41,3,1,1,5,Lost
278,20216.39,1444.027857142857,14,2025-06-25 21:38:00,2024-07-04 07:20:00,9,4,14,20216.39,356,56.79,0.0,0.0,0.3571,0.0674,Medium,Kolkata,56,5,3,2,10,Loyal
279,23335.82,1228.201052631579,19,2025-06-29 02:30:00,2024-03-08 03:33:00,9,0,19,23335.82,477,48.92,0.0,0.05,0.2,0.15555,High,Hyderabad,62,5,3,2,10,Loyal
280,29672.030000000002,2472.669166666667,12,2025-06-08 19:43:00,2023-12-19 21:15:00,6,21,12,29672.030000000002,536,55.36,0.1429,0.0,0.2143,0.2967,Low,Chandigarh,42,3,2,3,8,At Risk
281,11669.52,1166.952,10,2025-06-23 08:29:00,2023-07-05 13:51:00,4,6,10,11669.52,718,16.25,0.0833,0.0833,0.1667,0.0778,Medium,Bangalore,70,5,2,1,8,At Risk
282,8160.88,906.7644444444445,9,2025-06-16 05:47:00,2024-02-18 22:33:00,5,13,9,8160.88,483,16.9,0.0,0.0,0.1111,0.0408,Low,Kolkata,38,4,1,1,6,Lost
286,21366.14,1643.5492307692307,13,2025-06-26 22:14:00,2024-07-24 00:55:00,9,3,13,21366.14,337,63.4,0.0,0.0,0.3077,0.0427,Medium,Hyderabad,49,5,2,2,9,At Risk
287,34068.24,2004.0141176470588,17,2025-06-25 03:13:00,2024-10-30 00:58:00,8,4,17,34068.24,238,143.14,0.0,0.0,0.3529,0.30100000000000005,Low,Bangalore,73,5,3,3,11,Loyal
288,45744.63,2079.3013636363635,22,2025-05-21 14:08:00,2023-11-20 02:29:00,9,39,22,45744.63,548,83.48,0.0833,0.0,0.25,0.10255,Premium,Bangalore,67,2,4,4,10,Loyal
289,30831.15,1233.246,25,2025-06-19 14:05:00,2024-02-28 21:56:00,10,10,25,30831.15,476,64.77,0.0741,0.0,0.2222,0.0519,Low,Chennai,30,4,4,3,11,Loyal
290,14222.25,1580.25,9,2025-01-31 12:59:00,2024-02-11 13:57:00,6,149,9,14222.25,354,40.18,0.1667,0.0833,0.0,0.1422,Medium,Mumbai,63,1,1,1,3,Lost
291,76364.12,1862.539512195122,41,2025-04-27 10:53:00,2023-05-16 21:04:00,10,63,41,76364.12,711,107.4,0.0667,0.0222,0.2,0.0968,Medium,Kolkata,65,1,5,5,11,Loyal
293,56546.28,1949.871724137931,29,2025-06-26 06:01:00,2024-03-07 09:24:00,9,3,29,56546.28,475,119.04,0.0645,0.0,0.2903,0.18726666666666666,Medium,Delhi,48,5,5,5,15,Champions
295,44523.19,1712.4303846153848,26,2025-06-05 12:54:00,2024-07-13 21:52:00,10,24,26,44523.19,326,136.57,0.037,0.0,0.1852,0.22265000000000001,Medium,Hyderabad,59,3,4,4,11,Loyal
297,15390.89,2565.148333333333,6,2025-06-09 03:42:00,2024-07-11 19:02:00,5,20,6,15390.89,332,46.36,0.0,0.25,0.5,0.1539,High,Kolkata,35,3,1,1,5,Lost
298,48236.54,2411.827,20,2025-06-20 15:57:00,2024-06-12 01:59:00,10,9,20,48236.54,373,129.32,0.0,0.0,0.3,0.1608,Medium,Pune,27,4,4,4,12,Loyal
299,14118.869999999999,2016.9814285714285,7,2025-06-26 18:18:00,2024-12-18 13:53:00,5,3,7,14118.869999999999,190,74.31,0.0,0.0,0.2857,0.2824,Low,Kolkata,62,5,1,1,7,At Risk
300,29717.43,2122.6735714285714,14,2025-06-13 09:18:00,2023-12-20 07:33:00,6,16,14,29717.43,541,54.93,0.1176,0.0588,0.2941,0.1981,Medium,Chandigarh,55,3,3,3,9,At Risk
301,31887.829999999998,2125.8553333333334,15,2025-06-24 00:23:00,2023-07-03 11:14:00,9,5,15,31887.829999999998,721,44.23,0.0,0.0,0.3333,0.2126,Low,Delhi,74,5,3,3,11,Loyal
302,79639.31,2042.0335897435896,39,2025-05-26 01:04:00,2023-03-07 13:20:00,10,34,39,79639.31,810,98.32,0.0,0.0,0.2051,0.2193,Medium,Delhi,22,2,5,5,12,Loyal
303,24667.12,3083.39,8,2025-02-22 02:13:00,2024-02-29 18:43:00,5,127,8,24667.12,358,68.9,0.0,0.1111,0.2222,0.1233,Medium,Bangalore,20,1,1,2,4,Lost
305,8973.11,1794.622,5,2025-05-27 03:43:00,2024-09-18 15:47:00,4,33,5,8973.11,250,35.89,0.2857,0.0,0.1429,0.0598,Medium,Delhi,53,2,1,1,4,Lost
307,26322.73,2924.7477777777776,9,2025-05-04 21:43:00,2023-06-27 07:08:00,6,56,9,26322.73,677,38.88,0.0,0.0,0.0,0.1755,High,Bangalore,56,2,1,2,5,Lost
308,34255.7,1317.526923076923,26,2025-06-08 08:35:00,2023-12-24 18:24:00,9,21,26,34255.7,531,64.51,0.0,0.037,0.3333,0.174,Premium,Chandigarh,60,3,4,3,10,Loyal
309,40864.99,1857.4995454545453,22,2025-05-20 12:19:00,2023-11-30 05:52:00,10,40,22,40864.99,537,76.1,0.0833,0.0,0.25,0.03573333333333333,Low,Hyderabad,40,2,4,4,10,Loyal
313,40218.71,1546.8734615384615,26,2025-06-25 15:16:00,2023-03-15 18:06:00,9,4,26,40218.71,832,48.34,0.037,0.0,0.1111,0.21265,High,Kolkata,26,5,4,4,13,Champions
314,116507.38,2647.895,44,2025-06-14 08:56:00,2023-11-27 05:20:00,10,15,44,116507.38,565,206.21,0.0435,0.0,0.2826,0.225275,Low,Delhi,28,3,5,5,13,Champions
316,11280.64,1253.4044444444444,9,2025-06-21 02:14:00,2024-03-07 17:12:00,7,8,9,11280.64,470,24.0,0.0,0.0,0.2222,0.1128,High,Pune,71,4,1,1,6,Lost
317,22558.260000000002,1879.8550000000002,12,2025-05-24 02:05:00,2023-12-20 21:29:00,8,36,12,22558.260000000002,520,43.38,0.0,0.0769,0.3846,0.1128,Medium,Hyderabad,28,2,2,2,6,Lost
318,8185.5599999999995,1023.1949999999999,8,2025-06-12 13:50:00,2023-03-29 02:03:00,7,17,8,8185.5599999999995,806,10.16,0.0,0.0,0.25,0.0273,Low,Bangalore,30,3,1,1,5,Lost
321,50072.340000000004,2177.0582608695654,23,2025-06-11 05:45:00,2024-05-25 09:14:00,9,18,23,50072.340000000004,381,131.42,0.08,0.0,0.28,0.12795,Low,Delhi,49,3,4,4,11,Loyal
322,13684.07,2280.6783333333333,6,2025-05-13 21:33:00,2023-08-26 04:24:00,5,47,6,13684.07,626,21.86,0.0,0.0,0.1667,0.1368,Medium,Mumbai,26,2,1,1,4,Lost
324,19908.149999999998,1990.8149999999998,10,2025-06-01 03:53:00,2024-04-22 07:43:00,6,28,10,19908.149999999998,404,49.28,0.0,0.0,0.2,0.1991,Low,Hyderabad,72,3,2,2,7,At Risk
325,20848.07,1737.3391666666666,12,2025-06-25 05:48:00,2024-08-17 08:18:00,5,4,12,20848.07,311,67.04,0.0,0.0,0.25,0.2085,High,Bangalore,37,5,2,2,9,At Risk
326,30574.6,1698.5888888888887,18,2025-06-21 14:09:00,2023-07-16 22:33:00,8,8,18,30574.6,705,43.37,0.05,0.05,0.15,0.3057,Low,Chandigarh,44,4,3,3,10,Loyal
331,44870.12,2361.585263157895,19,2025-06-24 22:04:00,2024-04-22 00:54:00,9,5,19,44870.12,428,104.84,0.0952,0.0,0.2381,0.2991,Medium,Chandigarh,31,5,3,4,12,Loyal
332,14433.199999999999,1603.6888888888889,9,2025-04-16 22:54:00,2024-05-05 13:40:00,5,74,9,14433.199999999999,346,41.71,0.1,0.0,0.0,0.0962,Low,Hyderabad,19,1,1,1,3,Lost
333,77975.12,3248.963333333333,24,2025-06-22 21:44:00,2023-12-09 20:24:00,10,7,24,77975.12,561,138.99,0.0,0.0,0.2083,0.2599,High,Delhi,40,4,4,5,13,Champions
334,100752.94,2878.6554285714287,35,2025-06-28 12:05:00,2023-12-22 09:13:00,9,1,35,100752.94,554,181.86,0.0,0.0278,0.3056,0.22386666666666666,Medium,Delhi,21,5,5,5,15,Champions
335,16700.53,1391.7108333333333,12,2025-06-25 20:24:00,2024-10-26 05:07:00,6,4,12,16700.53,242,69.01,0.0,0.0,0.25,0.334,High,Chandigarh,51,5,2,1,8,At Risk
336,52902.979999999996,1889.3921428571427,28,2025-06-17 10:43:00,2024-10-06 01:12:00,9,12,28,52902.979999999996,254,208.28,0.0,0.0,0.3571,0.17633333333333334,Low,Kolkata,18,4,5,4,13,Champions
338,25798.989999999998,1984.5376923076922,13,2025-04-26 14:16:00,2024-02-04 22:06:00,8,64,13,25798.989999999998,446,57.85,0.1579,0.1579,0.2105,0.0927,Premium,Pune,49,1,2,2,5,Lost
339,23010.22,1353.5423529411764,17,2025-03-28 11:49:00,2023-06-21 01:34:00,8,93,17,23010.22,646,35.62,0.0,0.0,0.2353,0.046,Medium,Kolkata,53,1,3,2,6,Lost
340,5865.63,733.20375,8,2025-04-17 00:12:00,2023-12-13 01:59:00,6,73,8,5865.63,490,11.97,0.0,0.0,0.375,0.0391,Medium,Mumbai,29,1,1,1,3,Lost
342,15682.86,2240.4085714285716,7,2025-05-17 01:15:00,2024-07-27 17:46:00,5,43,7,15682.86,293,53.53,0.0,0.0,0.4286,0.1568,Medium,Bangalore,41,2,1,1,4,Lost
343,4230.07,1410.0233333333333,3,2025-04-23 00:31:00,2023-07-15 01:58:00,2,67,3,4230.07,647,6.54,0.0,0.0,0.6667,0.0212,High,Chandigarh,28,1,1,1,3,Lost
344,17909.45,2984.9083333333333,6,2025-05-04 01:46:00,2024-03-18 22:35:00,5,56,6,17909.45,411,43.58,0.0,0.0,0.1667,0.1791,Low,Chennai,44,2,1,2,5,Lost
345,35076.78,1846.1463157894736,19,2025-06-25 04:13:00,2024-06-18 19:01:00,7,4,19,35076.78,371,94.55,0.0476,0.0476,0.2857,0.16555,Premium,Pune,71,5,3,3,11,Loyal
346,38929.71,2994.5930769230768,13,2025-06-14 06:25:00,2024-04-27 18:47:00,9,15,13,38929.71,412,94.49,0.0667,0.0667,0.1333,0.11605,Low,Chennai,48,3,2,4,9,At Risk
347,37207.93,1617.7360869565218,23,2025-06-24 18:14:00,2024-08-09 12:11:00,9,5,23,37207.93,319,116.64,0.0417,0.0,0.2083,0.1628,Medium,Chennai,67,5,4,3,12,Loyal
350,54515.61,2869.2426315789476,19,2025-06-10 08:17:00,2024-01-02 13:40:00,10,19,19,54515.61,524,104.04,0.0,0.0,0.2105,0.09415,Medium,Chandigarh,20,3,3,4,10,Loyal
353,24213.57,2421.357,10,2025-06-20 15:08:00,2024-07-25 22:15:00,6,9,10,24213.57,329,73.6,0.0909,0.0,0.2727,0.0807,Medium,Pune,38,4,2,2,8,At Risk
355,58104.03,1874.3235483870967,31,2025-05-07 22:38:00,2024-03-12 11:53:00,9,53,31,58104.03,421,138.01,0.1143,0.0,0.1714,0.18696666666666664,Medium,Hyderabad,26,2,5,5,12,Loyal
357,46675.21,3333.9435714285714,14,2025-05-29 03:52:00,2023-06-10 21:42:00,7,31,14,46675.21,718,65.01,0.0,0.0,0.3571,0.4668,Premium,Mumbai,26,2,3,4,9,At Risk
358,18071.39,2258.92375,8,2025-05-27 03:07:00,2024-09-24 07:54:00,7,33,8,18071.39,244,74.06,0.0,0.0,0.125,0.1807,High,Delhi,71,2,1,2,5,Lost
359,44780.71,1791.2284,25,2025-06-23 01:19:00,2024-05-10 00:55:00,9,6,25,44780.71,409,109.49,0.0385,0.0,0.4615,0.19785,Premium,Delhi,33,5,4,4,13,Champions
360,17392.09,2174.01125,8,2025-06-10 21:02:00,2024-04-14 07:50:00,6,19,8,17392.09,422,41.21,0.0,0.2,0.1,0.0232,Medium,Bangalore,26,3,1,2,6,Lost
361,77298.94,2089.1605405405408,37,2025-06-25 06:03:00,2024-06-22 00:28:00,9,4,37,77298.94,368,210.05,0.0263,0.0,0.3421,0.137775,Low,Mumbai,48,5,5,5,15,Champions
362,83983.33,2269.8197297297297,37,2025-06-11 06:29:00,2023-09-03 19:51:00,10,18,37,83983.33,646,130.01,0.0,0.0,0.1351,0.1018,Premium,Delhi,24,3,5,5,13,Champions
363,6358.610000000001,1271.7220000000002,5,2024-09-07 09:45:00,2024-01-07 07:36:00,5,295,5,6358.610000000001,244,26.06,0.0,0.0,0.0,0.1272,High,Chennai,33,1,1,1,3,Lost
364,42375.270000000004,3531.2725000000005,12,2025-05-21 20:23:00,2023-12-16 11:38:00,7,39,12,42375.270000000004,522,81.18,0.0,0.0,0.3333,0.0848,Medium,Kolkata,24,2,2,4,8,At Risk
365,5424.57,904.0949999999999,6,2025-04-26 21:51:00,2024-02-06 05:19:00,3,64,6,5424.57,445,12.19,0.0,0.0,0.1667,0.0723,Low,Hyderabad,19,1,1,1,3,Lost
367,59833.0,2136.8928571428573,28,2025-06-28 20:25:00,2024-06-29 00:24:00,9,1,28,59833.0,364,164.38,0.0938,0.0312,0.25,0.206,Medium,Delhi,74,5,5,5,15,Champions
368,46414.65,2442.8763157894737,19,2025-06-16 14:32:00,2024-03-26 21:16:00,9,13,19,46414.65,446,104.07,0.05,0.0,0.45,0.30825,Low,Chennai,27,4,3,4,11,Loyal
369,30827.19,3853.39875,8,2025-06-15 16:58:00,2023-09-05 05:01:00,6,14,8,30827.19,649,47.5,0.2,0.0,0.2,0.0617,Medium,Chennai,30,4,1,3,8,At Risk
370,19418.33,3883.666,5,2024-11-05 04:14:00,2024-03-24 14:49:00,5,236,5,19418.33,225,86.3,0.25,0.125,0.25,0.1295,Premium,Mumbai,27,1,1,2,4,Lost
371,26157.28,1634.83,16,2025-06-12 11:39:00,2024-05-29 18:29:00,8,17,16,26157.28,378,69.2,0.0588,0.0,0.1765,0.019299999999999998,Medium,Hyderabad,22,3,3,2,8,At Risk
373,25034.05,1564.628125,16,2025-06-07 20:35:00,2024-03-31 23:05:00,8,22,16,25034.05,432,57.95,0.0,0.0,0.125,0.1669,Medium,Mumbai,23,3,3,2,8,At Risk
