customer_id,income_band,city,age,total_spend,avg_ticket_size,txn_count,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,spend_velocity,merchant_diversity,RFM_score,rfm_segment,rule_risk_score,anomaly_flag,final_risk_score,risk_tier
265,Medium,Chandigarh,44,18938.79,1893.879,10,0.0,0.0909,0.3636,0.3788,44.25,6,6,Lost,37,0,35.15,Low Risk
266,Medium,Hyderabad,42,43398.08,1808.253333333333,24,0.0769,0.0,0.2308,0.3302,59.29,8,12,Loyal,10,0,8.52,Low Risk
267,Low,Chandigarh,38,11096.84,1232.9822222222222,9,0.1,0.0,0.2,0.148,20.44,7,3,Lost,20,0,17.98,Low Risk
268,Low,Chandigarh,57,4748.75,949.75,5,0.25,0.125,0.5,0.0158,21.39,4,3,Lost,85,1,79.75,High Risk
269,Medium,Chennai,51,23935.13,2659.458888888889,9,0.0,0.0,0.3333,0.2394,58.38,5,6,Lost,25,0,21.12,Low Risk
270,High,Chennai,61,54424.9,3201.464705882353,17,0.0,0.0556,0.3333,0.1814,120.14,9,10,Loyal,32,0,30.07,Low Risk
271,High,Chandigarh,22,16517.1,1501.5545454545454,11,0.1538,0.0,0.0769,0.1101,39.7,6,8,At Risk,15,0,18.3,Low Risk
272,Medium,Chandigarh,32,19102.1,1736.5545454545456,11,0.0,0.0,0.4545,0.0637,53.66,6,9,At Risk,20,0,16.45,Low Risk
273,Medium,Pune,68,10775.47,1197.2744444444445,9,0.1818,0.0,0.4545,0.2155,33.99,4,5,Lost,45,0,43.34,Medium Risk
274,Premium,Mumbai,64,31530.83,1970.676875,16,0.1111,0.0,0.3333,0.042,86.62,9,8,At Risk,35,0,25.36,Low Risk
276,Premium,Kolkata,41,8911.57,990.1744444444444,9,0.2143,0.1429,0.0714,0.0891,12.73,4,5,Lost,65,1,65.09,Medium Risk
278,Medium,Kolkata,56,20216.39,1444.027857142857,14,0.0,0.0,0.3571,0.0674,56.79,9,10,Loyal,20,0,15.19,Low Risk
279,High,Hyderabad,62,23335.82,1228.201052631579,19,0.0,0.05,0.2,0.15555,48.92,9,10,Loyal,10,0,15.04,Low Risk
280,Low,Chandigarh,42,29672.03,2472.669166666667,12,0.1429,0.0,0.2143,0.2967,55.36,6,8,At Risk,25,0,21.74,Low Risk
281,Medium,Bangalore,70,11669.52,1166.952,10,0.0833,0.0833,0.1667,0.0778,16.25,4,8,At Risk,22,0,30.17,Low Risk
282,Low,Kolkata,38,8160.88,906.7644444444444,9,0.0,0.0,0.1111,0.0408,16.9,5,6,Lost,5,0,14.52,Low Risk
286,Medium,Hyderabad,49,21366.14,1643.5492307692307,13,0.0,0.0,0.3077,0.0427,63.4,9,9,At Risk,20,0,14.38,Low Risk
287,Low,Bangalore,73,34068.24,2004.0141176470588,17,0.0,0.0,0.3529,0.301,143.14,8,11,Loyal,20,0,15.74,Low Risk
288,Premium,Bangalore,67,45744.63,2079.3013636363635,22,0.0833,0.0,0.25,0.10255,83.48,9,10,Loyal,10,0,7.1,Low Risk
289,Low,Chennai,30,30831.15,1233.246,25,0.0741,0.0,0.2222,0.0519,64.77,10,11,Loyal,10,0,11.88,Low Risk
290,Medium,Mumbai,63,14222.25,1580.25,9,0.1667,0.0833,0.0,0.1422,40.18,6,3,Lost,37,0,39.55,Low Risk
291,Medium,Kolkata,65,76364.12,1862.539512195122,41,0.0667,0.0222,0.2,0.0968,107.4,10,11,Loyal,10,0,11.21,Low Risk
293,Medium,Delhi,48,56546.28,1949.871724137931,29,0.0645,0.0,0.2903,0.1872666666666666,119.04,9,15,Champions,10,0,8.02,Low Risk
295,Medium,Hyderabad,59,44523.19,1712.4303846153848,26,0.037,0.0,0.1852,0.22265,136.57,10,11,Loyal,10,0,9.35,Low Risk
297,High,Kolkata,35,15390.89,2565.148333333333,6,0.0,0.25,0.5,0.1539,46.36,5,5,Lost,55,1,59.09,Medium Risk
298,Medium,Pune,27,48236.54,2411.827,20,0.0,0.0,0.3,0.1608,129.32,10,12,Loyal,10,0,9.15,Low Risk
299,Low,Kolkata,62,14118.87,2016.9814285714283,7,0.0,0.0,0.2857,0.2824,74.31,5,7,At Risk,15,0,14.7,Low Risk
300,Medium,Chandigarh,55,29717.43,2122.6735714285714,14,0.1176,0.0588,0.2941,0.1981,54.93,6,9,At Risk,37,0,31.37,Low Risk
301,Low,Delhi,74,31887.83,2125.8553333333334,15,0.0,0.0,0.3333,0.2126,44.23,9,11,Loyal,20,0,14.4,Low Risk
302,Medium,Delhi,22,79639.31,2042.0335897435896,39,0.0,0.0,0.2051,0.2193,98.32,10,12,Loyal,10,0,8.45,Low Risk
303,Medium,Bangalore,20,24667.12,3083.39,8,0.0,0.1111,0.2222,0.1233,68.9,5,4,Lost,45,0,43.97,Medium Risk
305,Medium,Delhi,53,8973.11,1794.622,5,0.2857,0.0,0.1429,0.0598,35.89,4,4,Lost,40,0,42.46,Medium Risk
307,High,Bangalore,56,26322.73,2924.7477777777776,9,0.0,0.0,0.0,0.1755,38.88,6,5,Lost,10,0,16.85,Low Risk
308,Premium,Chandigarh,60,34255.7,1317.526923076923,26,0.0,0.037,0.3333,0.174,64.51,9,10,Loyal,20,0,18.84,Low Risk
309,Low,Hyderabad,40,40864.99,1857.4995454545451,22,0.0833,0.0,0.25,0.0357333333333333,76.1,10,10,Loyal,10,0,9.61,Low Risk
313,High,Kolkata,26,40218.71,1546.8734615384617,26,0.037,0.0,0.1111,0.21265,48.34,9,13,Champions,0,0,4.66,Low Risk
314,Low,Delhi,28,116507.38,2647.895,44,0.0435,0.0,0.2826,0.225275,206.21,10,13,Champions,10,0,13.2,Low Risk
316,High,Pune,71,11280.64,1253.4044444444444,9,0.0,0.0,0.2222,0.1128,24.0,7,6,Lost,15,0,12.96,Low Risk
317,Medium,Hyderabad,28,22558.26,1879.855,12,0.0,0.0769,0.3846,0.1128,43.38,8,6,Lost,37,0,31.35,Low Risk
318,Low,Bangalore,30,8185.559999999999,1023.195,8,0.0,0.0,0.25,0.0273,10.16,7,5,Lost,20,0,21.04,Low Risk
321,Low,Delhi,49,50072.34,2177.0582608695654,23,0.08,0.0,0.28,0.12795,131.42,9,11,Loyal,10,0,8.66,Low Risk
322,Medium,Mumbai,26,13684.07,2280.6783333333333,6,0.0,0.0,0.1667,0.1368,21.86,5,4,Lost,20,0,17.59,Low Risk
324,Low,Hyderabad,72,19908.15,1990.815,10,0.0,0.0,0.2,0.1991,49.28,6,7,At Risk,15,0,11.0,Low Risk
325,High,Bangalore,37,20848.07,1737.3391666666666,12,0.0,0.0,0.25,0.2085,67.04,5,9,At Risk,10,0,9.9,Low Risk
326,Low,Chandigarh,44,30574.6,1698.5888888888887,18,0.05,0.05,0.15,0.3057,43.37,8,10,Loyal,0,0,7.92,Low Risk
331,Medium,Chandigarh,31,44870.12,2361.585263157895,19,0.0952,0.0,0.2381,0.2991,104.84,9,12,Loyal,10,0,9.37,Low Risk
332,Low,Hyderabad,19,14433.2,1603.6888888888889,9,0.1,0.0,0.0,0.0962,41.71,5,3,Lost,10,0,16.79,Low Risk
333,High,Delhi,40,77975.12,3248.963333333333,24,0.0,0.0,0.2083,0.2599,138.99,10,13,Champions,10,0,14.88,Low Risk
334,Medium,Delhi,21,100752.94,2878.6554285714287,35,0.0,0.0278,0.3056,0.2238666666666666,181.86,9,15,Champions,20,0,22.11,Low Risk
335,High,Chandigarh,51,16700.53,1391.7108333333333,12,0.0,0.0,0.25,0.334,69.01,6,8,At Risk,10,0,11.95,Low Risk
336,Low,Kolkata,18,52902.98,1889.3921428571427,28,0.0,0.0,0.3571,0.1763333333333333,208.28,9,13,Champions,20,0,18.23,Low Risk
338,Premium,Pune,49,25798.99,1984.537692307692,13,0.1579,0.1579,0.2105,0.0927,57.85,8,5,Lost,60,0,53.31,Medium Risk
339,Medium,Kolkata,53,23010.22,1353.5423529411764,17,0.0,0.0,0.2353,0.046,35.62,8,6,Lost,15,0,12.91,Low Risk
340,Medium,Mumbai,29,5865.63,733.20375,8,0.0,0.0,0.375,0.0391,11.97,6,3,Lost,30,0,29.44,Low Risk
342,Medium,Bangalore,41,15682.86,2240.408571428572,7,0.0,0.0,0.4286,0.1568,53.53,5,4,Lost,30,0,23.43,Low Risk
343,High,Chandigarh,28,4230.07,1410.0233333333333,3,0.0,0.0,0.6667,0.0212,6.54,2,3,Lost,30,1,41.44,Medium Risk
344,Low,Chennai,44,17909.45,2984.9083333333333,6,0.0,0.0,0.1667,0.1791,43.58,5,5,Lost,20,0,19.67,Low Risk
345,Premium,Pune,71,35076.78,1846.1463157894736,19,0.0476,0.0476,0.2857,0.16555,94.55,7,11,Loyal,10,0,11.25,Low Risk
346,Low,Chennai,48,38929.71,2994.5930769230768,13,0.0667,0.0667,0.1333,0.11605,94.49,9,9,At Risk,12,0,19.61,Low Risk
347,Medium,Chennai,67,37207.93,1617.7360869565218,23,0.0417,0.0,0.2083,0.1628,116.64,9,12,Loyal,10,0,8.62,Low Risk
350,Medium,Chandigarh,20,54515.61,2869.242631578948,19,0.0,0.0,0.2105,0.09415,104.04,10,10,Loyal,10,0,10.88,Low Risk
353,Medium,Pune,38,24213.57,2421.357,10,0.0909,0.0,0.2727,0.0807,73.6,6,8,At Risk,10,0,9.22,Low Risk
355,Medium,Hyderabad,26,58104.03,1874.3235483870967,31,0.1143,0.0,0.1714,0.1869666666666666,138.01,9,12,Loyal,25,0,20.05,Low Risk
357,Premium,Mumbai,26,46675.21,3333.9435714285714,14,0.0,0.0,0.3571,0.4668,65.01,7,9,At Risk,20,0,25.17,Low Risk
358,High,Delhi,71,18071.39,2258.92375,8,0.0,0.0,0.125,0.1807,74.06,7,5,Lost,10,0,8.9,Low Risk
359,Premium,Delhi,33,44780.71,1791.2284,25,0.0385,0.0,0.4615,0.19785,109.49,9,13,Champions,20,0,16.45,Low Risk
360,Medium,Bangalore,26,17392.09,2174.01125,8,0.0,0.2,0.1,0.0232,41.21,6,6,Lost,30,1,40.84,Medium Risk
361,Low,Mumbai,48,77298.94,2089.1605405405408,37,0.0263,0.0,0.3421,0.137775,210.05,9,15,Champions,20,0,17.91,Low Risk
362,Premium,Delhi,24,83983.33,2269.8197297297297,37,0.0,0.0,0.1351,0.1018,130.01,10,13,Champions,0,0,4.65,Low Risk
363,High,Chennai,33,6358.610000000001,1271.7220000000002,5,0.0,0.0,0.0,0.1272,26.06,5,3,Lost,10,0,16.76,Low Risk
364,Medium,Kolkata,24,42375.27,3531.2725000000005,12,0.0,0.0,0.3333,0.0848,81.18,7,8,At Risk,20,0,21.22,Low Risk
365,Low,Hyderabad,19,5424.57,904.095,6,0.0,0.0,0.1667,0.0723,12.19,3,3,Lost,20,0,28.77,Low Risk
367,Medium,Delhi,74,59833.0,2136.8928571428573,28,0.0938,0.0312,0.25,0.206,164.38,9,15,Champions,10,0,13.72,Low Risk
368,Low,Chennai,27,46414.65,2442.8763157894737,19,0.05,0.0,0.45,0.30825,104.07,9,11,Loyal,20,0,17.48,Low Risk
369,Medium,Chennai,30,30827.19,3853.39875,8,0.2,0.0,0.2,0.0617,47.5,6,8,At Risk,25,0,31.65,Low Risk
370,Premium,Mumbai,27,19418.33,3883.666,5,0.25,0.125,0.25,0.1295,86.3,5,4,Lost,75,1,70.96,High Risk
371,Medium,Hyderabad,22,26157.28,1634.83,16,0.0588,0.0,0.1765,0.0192999999999999,69.2,8,8,At Risk,10,0,10.11,Low Risk
373,Medium,Mumbai,23,25034.05,1564.628125,16,0.0,0.0,0.125,0.1669,57.95,8,8,At Risk,0,0,2.45,Low Risk
374,Medium,Chennai,26,68642.35,2451.5125000000003,28,0.0,0.0345,0.1379,0.3026333333333333,217.22,9,14,Champions,0,0,13.88,Low Risk
376,Low,Chennai,39,37381.52,2198.9129411764707,17,0.1053,0.0,0.2105,0.0501,111.92,7,10,Loyal,25,0,20.8,Low Risk
378,High,Kolkata,32,9466.29,1577.715,6,0.0,0.0,0.1667,0.0126,40.8,4,4,Lost,20,0,21.74,Low Risk
379,Low,Delhi,45,44984.76,1363.1745454545455,33,0.0,0.0,0.3939,0.1423,135.09,10,13,Champions,20,0,19.03,Low Risk
381,Low,Bangalore,24,43402.47,2170.1235,20,0.1538,0.0769,0.3077,0.19835,67.4,8,11,Loyal,47,0,38.64,Low Risk
382,Premium,Chennai,69,65970.32,2356.0828571428574,28,0.0645,0.0323,0.0968,0.2029333333333333,123.54,10,14,Champions,0,0,10.3,Low Risk
383,Low,Pune,40,47459.3,2791.7235294117645,17,0.1,0.05,0.25,0.2373,137.56,9,11,Loyal,10,0,15.45,Low Risk
384,Medium,Mumbai,38,62838.96,3307.3136842105264,19,0.1364,0.0,0.3636,0.10865,73.32,8,13,Champions,35,0,30.28,Low Risk
385,Medium,Kolkata,51,64651.96,1847.1988571428567,35,0.0789,0.0,0.3421,0.137425,121.07,10,13,Champions,20,0,15.36,Low Risk
386,Medium,Chandigarh,34,20946.56,1904.232727272727,11,0.0,0.0,0.2727,0.0419,43.1,5,5,Lost,20,0,16.78,Low Risk
388,Premium,Bangalore,71,36207.5,1574.2391304347825,23,0.0,0.0,0.2609,0.3621,73.59,9,10,Loyal,10,0,10.76,Low Risk
389,Low,Chennai,66,37809.12,1643.8747826086958,23,0.08,0.0,0.24,0.0830666666666666,192.9,9,11,Loyal,10,0,14.02,Low Risk
390,Medium,Kolkata,36,32009.26,2000.57875,16,0.0,0.0588,0.4706,0.1067,76.39,8,9,At Risk,32,0,27.63,Low Risk
391,Low,Mumbai,23,15742.49,2248.927142857143,7,0.0,0.0,0.0,0.2099,37.3,6,3,Lost,10,0,15.02,Low Risk
392,Medium,Kolkata,25,28540.3,1502.121052631579,19,0.05,0.0,0.25,0.1688,44.87,10,9,At Risk,10,0,9.47,Low Risk
393,Low,Chennai,30,32951.98,2534.7676923076924,13,0.0,0.0,0.3077,0.4394,205.95,10,8,At Risk,20,0,24.15,Low Risk
394,Medium,Chandigarh,53,36582.21,1407.008076923077,26,0.0,0.037,0.1111,0.1281,52.56,10,9,At Risk,0,0,10.15,Low Risk
395,Medium,Kolkata,46,44043.52,1914.935652173913,23,0.0417,0.0,0.25,0.1057,72.32,8,10,Loyal,10,0,6.3,Low Risk
396,Medium,Pune,34,40419.52,1554.5969230769233,26,0.037,0.0,0.2963,0.16825,121.02,8,11,Loyal,10,0,9.08,Low Risk
397,Low,Kolkata,29,55095.97,1721.7490625,32,0.0,0.0303,0.2727,0.095275,139.13,10,14,Champions,10,0,12.64,Low Risk
399,Low,Bangalore,73,4913.51,1228.3775,4,0.0,0.0,0.25,0.0328,20.14,3,4,Lost,20,0,26.29,Low Risk
400,Premium,Delhi,62,34354.71,2147.169375,16,0.0,0.0588,0.2353,0.1776,65.94,8,8,At Risk,22,0,19.46,Low Risk
401,High,Chennai,32,50144.2,1928.6230769230767,26,0.0714,0.0,0.1786,0.1244,85.86,10,11,Loyal,10,0,8.26,Low Risk
402,Low,Chennai,50,26665.27,1904.662142857143,14,0.0667,0.0,0.3333,0.0888999999999999,69.99,7,8,At Risk,20,0,13.58,Low Risk
403,Medium,Mumbai,47,54005.37,3000.2983333333336,18,0.0,0.0,0.1111,0.2708,74.59,8,9,At Risk,0,0,8.51,Low Risk
404,Premium,Chennai,64,72970.56,2084.8731428571427,35,0.0789,0.0,0.1579,0.1368,92.48,10,13,Champions,10,0,9.12,Low Risk
405,Low,Delhi,37,81235.27,2801.216206896552,29,0.0333,0.0,0.2,0.2295499999999999,155.33,10,14,Champions,10,0,12.0,Low Risk
406,Low,Mumbai,37,14488.81,1609.867777777778,9,0.1,0.0,0.1,0.1449,22.57,5,3,Lost,10,0,14.54,Low Risk
407,Medium,Pune,43,24878.73,1913.7484615384612,13,0.0,0.0,0.0769,0.1244,148.09,8,8,At Risk,0,0,5.87,Low Risk
408,Low,Kolkata,27,12364.22,1236.422,10,0.0909,0.0,0.1818,0.0247,44.32,5,5,Lost,20,0,20.83,Low Risk
409,High,Chennai,68,38428.24,1921.412,20,0.0,0.0,0.2,0.048,61.58,8,11,Loyal,10,0,6.69,Low Risk
410,Premium,Mumbai,40,32431.76,4633.108571428571,7,0.125,0.0,0.25,0.4324,78.15,5,5,Lost,35,1,43.25,Medium Risk
411,Medium,Hyderabad,67,51512.38,2575.619,20,0.0,0.0476,0.2381,0.05265,81.51,8,13,Champions,10,0,13.26,Low Risk
413,Low,Kolkata,57,41819.21,2090.9605,20,0.087,0.0435,0.3913,0.1255,63.36,8,11,Loyal,20,0,16.65,Low Risk
414,Premium,Chandigarh,59,28966.93,2069.066428571429,14,0.0,0.0,0.0714,0.3862,88.58,6,11,Loyal,0,0,9.13,Low Risk
415,Medium,Mumbai,63,40506.23,1687.7595833333337,24,0.04,0.0,0.08,0.0900333333333333,50.63,9,10,Loyal,0,0,5.06,Low Risk
416,Premium,Hyderabad,57,26162.01,1635.125625,16,0.0,0.0,0.1875,0.5232,37.43,9,6,Lost,15,0,18.77,Low Risk
417,Premium,Chandigarh,58,12978.42,1622.3025,8,0.2,0.0,0.4,0.173,16.6,6,5,Lost,45,0,37.88,Low Risk
418,Medium,Chandigarh,35,19486.47,1623.8725000000002,12,0.0769,0.0,0.3077,0.1299,46.18,5,5,Lost,30,0,22.73,Low Risk
420,Medium,Bangalore,71,97896.46,2330.868095238095,42,0.0851,0.0213,0.2766,0.2802,141.47,10,14,Champions,10,0,13.05,Low Risk
421,Medium,Chennai,66,11142.92,1392.865,8,0.1111,0.0,0.0,0.1486,41.42,6,4,Lost,25,0,25.32,Low Risk
422,Premium,Chandigarh,33,13134.52,1641.815,8,0.0,0.0,0.25,0.0876,26.32,7,5,Lost,20,0,14.48,Low Risk
423,Medium,Bangalore,19,45002.11,2368.532105263158,19,0.0952,0.0,0.0476,0.06245,90.0,10,10,Loyal,0,0,9.75,Low Risk
424,Medium,Kolkata,75,14376.68,1198.0566666666666,12,0.0,0.0,0.25,0.1438,35.24,8,8,At Risk,10,0,10.14,Low Risk
425,Medium,Kolkata,22,14480.15,2068.592857142857,7,0.0,0.125,0.0,0.0724,25.1,5,5,Lost,35,0,39.62,Low Risk
426,Medium,Delhi,19,18990.79,2373.84875,8,0.0,0.0,0.0,0.1899,34.72,6,4,Lost,10,0,15.06,Low Risk
427,Medium,Delhi,75,38291.76,3190.98,12,0.0,0.0,0.25,0.1276,78.95,8,8,At Risk,10,0,11.42,Low Risk
428,Low,Chandigarh,57,16810.829999999998,2101.35375,8,0.0,0.0,0.125,0.1121,36.07,6,3,Lost,10,0,9.58,Low Risk
429,High,Kolkata,52,21653.25,1665.6346153846157,13,0.1176,0.1176,0.2941,0.13695,44.55,6,6,Lost,55,0,46.57,Medium Risk
430,Medium,Hyderabad,53,70361.28,4138.898823529412,17,0.0526,0.0526,0.1579,0.3046,200.46,6,11,Loyal,22,1,38.73,Low Risk
432,Low,Delhi,51,65792.2,1731.3736842105263,38,0.0714,0.0238,0.2143,0.13245,160.47,10,13,Champions,10,0,14.05,Low Risk
433,Medium,Chennai,61,31268.73,2605.7275,12,0.0,0.0,0.4167,0.6254,77.59,7,9,At Risk,28,0,29.86,Low Risk
435,Medium,Kolkata,30,15289.6,1698.8444444444444,9,0.1,0.0,0.3,0.1529,20.69,5,3,Lost,20,0,18.87,Low Risk
437,Medium,Chennai,37,41204.89,2423.8170588235294,17,0.15,0.0,0.1,0.22895,114.78,7,12,Loyal,15,0,19.87,Low Risk
438,Low,Mumbai,53,41237.55,2170.3973684210528,19,0.05,0.0,0.15,0.3364,58.74,9,12,Loyal,0,0,4.24,Low Risk
439,High,Pune,27,8502.41,1214.63,7,0.0,0.0,0.7143,0.0567,28.25,6,3,Lost,30,0,33.41,Low Risk
440,Low,Mumbai,68,35861.8,1887.4631578947367,19,0.0,0.0,0.2105,0.10775,44.77,9,10,Loyal,10,0,7.27,Low Risk
442,Medium,Chennai,28,32525.39,2501.953076923077,13,0.125,0.0625,0.125,0.6505,115.34,8,7,At Risk,40,1,44.76,Medium Risk
443,Medium,Delhi,25,80511.43,2175.9845945945945,37,0.0263,0.0,0.2632,0.23026,111.82,10,14,Champions,10,0,8.77,Low Risk
444,Low,Bangalore,48,33408.590000000004,2386.3278571428573,14,0.125,0.0,0.1875,0.1114,58.51,7,8,At Risk,25,0,19.1,Low Risk
445,Low,Chandigarh,38,24349.65,1739.2607142857144,14,0.0667,0.0,0.3333,0.0812,61.33,7,6,Lost,25,0,16.97,Low Risk
446,Low,Kolkata,59,63129.09,4856.083846153846,13,0.0,0.0,0.1538,0.6313,189.01,7,8,At Risk,18,1,38.94,Low Risk
447,Low,Delhi,42,8668.08,1083.51,8,0.0,0.0,0.25,0.0289,21.51,5,5,Lost,20,0,19.85,Low Risk
449,High,Chennai,36,32366.52,1541.2628571428572,21,0.0,0.0,0.1429,0.0432,144.49,10,11,Loyal,0,0,7.25,Low Risk
450,Low,Chandigarh,30,33044.48,2541.883076923077,13,0.1333,0.0,0.1333,0.6609,50.84,7,10,Loyal,23,0,30.83,Low Risk
453,Low,Bangalore,70,42280.51,2487.088823529412,17,0.0,0.0,0.2353,0.18235,68.42,8,8,At Risk,10,0,7.08,Low Risk
454,Medium,Kolkata,33,15297.43,1699.7144444444446,9,0.0,0.0,0.2222,0.204,59.06,6,5,Lost,20,0,14.17,Low Risk
455,Medium,Pune,18,43695.64,1986.1654545454544,22,0.0,0.0,0.1364,0.06245,71.4,7,12,Loyal,0,0,2.08,Low Risk
458,Low,Kolkata,53,22656.33,2265.633,10,0.0,0.0,0.5,0.1133,98.94,5,6,Lost,25,0,23.25,Low Risk
460,Medium,Pune,27,69508.43,1985.9551428571424,35,0.125,0.0,0.125,0.1299666666666666,127.54,9,15,Champions,15,0,16.55,Low Risk
462,Medium,Mumbai,46,83214.84,2773.828,30,0.0556,0.1111,0.2222,0.1664,248.4,10,13,Champions,35,1,42.69,Medium Risk
463,High,Hyderabad,45,91502.92,2127.9748837209304,43,0.0625,0.0417,0.1667,0.11215,122.33,10,13,Champions,10,0,12.22,Low Risk
464,Medium,Chennai,30,10200.0,1700.0,6,0.1429,0.0,0.4286,0.102,30.54,5,5,Lost,45,0,36.13,Low Risk
465,Medium,Mumbai,63,20207.64,1554.4338461538462,13,0.0,0.0,0.3077,0.1347,46.14,6,7,At Risk,25,0,17.34,Low Risk
466,Medium,Bangalore,72,18927.2,2103.0222222222224,9,0.0,0.0,0.3333,0.3785,73.36,8,6,Lost,25,0,18.44,Low Risk
467,Low,Hyderabad,55,8742.26,1248.8942857142858,7,0.0,0.0,0.1429,0.0874,20.28,5,3,Lost,10,0,13.24,Low Risk
468,High,Kolkata,59,9502.6,2375.65,4,0.1429,0.2857,0.4286,0.0475,72.54,3,5,Lost,70,1,72.75,High Risk
471,Premium,Bangalore,44,54951.56,2389.1982608695653,23,0.0417,0.0,0.2917,0.1674666666666666,112.61,10,9,At Risk,10,0,8.76,Low Risk
472,Low,Delhi,34,25306.96,2300.632727272727,11,0.0,0.0,0.1818,0.5061,85.5,6,5,Lost,20,0,22.64,Low Risk
473,High,Chennai,41,29903.52,1661.3066666666666,18,0.0,0.0526,0.2632,0.21815,60.17,7,11,Loyal,22,0,19.19,Low Risk
476,High,Hyderabad,50,45633.82,1984.0791304347829,23,0.0417,0.0,0.2083,0.22815,86.59,9,10,Loyal,10,0,7.35,Low Risk
477,Medium,Kolkata,24,65675.68,2118.570322580645,31,0.0606,0.0,0.2424,0.1505,121.17,10,15,Champions,10,0,8.59,Low Risk
478,Medium,Chandigarh,38,27474.21,1962.4435714285717,14,0.0,0.0,0.2143,0.0916,69.55,6,11,Loyal,10,0,7.89,Low Risk
479,Medium,Hyderabad,59,28703.87,2207.99,13,0.0714,0.0,0.4286,0.04785,63.79,8,6,Lost,25,0,18.41,Low Risk
480,Premium,Hyderabad,52,44393.12,2466.2844444444445,18,0.0,0.0,0.2778,0.23895,144.6,7,12,Loyal,10,0,10.56,Low Risk
482,Low,Pune,40,68955.58,2298.519333333333,30,0.0909,0.0,0.2121,0.2501333333333333,273.63,9,14,Champions,10,0,20.38,Low Risk
484,High,Chandigarh,70,62014.8,2067.1600000000003,30,0.0909,0.0,0.303,0.180125,241.3,10,15,Champions,20,0,21.78,Low Risk
485,High,Chennai,55,36586.12,2032.5622222222223,18,0.0526,0.0,0.1053,0.1133,76.22,10,9,At Risk,0,0,4.58,Low Risk
486,Low,Kolkata,68,48970.34,4451.849090909091,11,0.0833,0.0,0.25,0.9794,144.88,7,9,At Risk,25,1,42.47,Medium Risk
487,High,Chandigarh,28,33807.6,1690.38,20,0.0,0.0,0.2,0.14175,82.86,9,10,Loyal,10,0,7.62,Low Risk
488,Medium,Delhi,27,65461.34,2257.287586206897,29,0.0,0.0,0.3103,0.1543333333333333,158.89,10,15,Champions,20,0,16.44,Low Risk
490,Medium,Kolkata,57,20836.35,1602.7961538461536,13,0.0714,0.0,0.1429,0.15125,55.27,7,6,Lost,5,0,6.13,Low Risk
492,Low,Kolkata,66,24011.01,1333.945,18,0.1,0.0,0.1,0.16005,51.97,9,9,At Risk,0,0,7.76,Low Risk
494,Medium,Bangalore,30,64715.25,1797.6458333333333,36,0.027,0.0,0.1892,0.0454666666666666,98.2,10,13,Champions,10,0,9.1,Low Risk
495,Low,Delhi,53,62234.08,1885.881212121212,33,0.0294,0.0,0.2059,0.2782333333333333,84.44,10,13,Champions,10,0,8.65,Low Risk
496,Premium,Delhi,68,23261.12,1057.3236363636363,22,0.0833,0.0,0.3333,0.1165,32.04,9,8,At Risk,20,0,19.09,Low Risk
497,Medium,Mumbai,62,97274.56,2210.7854545454543,44,0.02,0.1,0.18,0.178275,227.28,10,15,Champions,22,0,29.88,Low Risk
498,Low,Bangalore,42,6109.6,763.7,8,0.1111,0.0,0.1111,0.1222,8.37,5,3,Lost,25,0,30.24,Low Risk
499,High,Kolkata,65,20827.17,1157.0649999999998,18,0.0,0.0,0.3333,0.1388,28.61,9,10,Loyal,20,0,18.29,Low Risk
500,Low,Hyderabad,35,64479.08,2388.114074074074,27,0.1,0.0,0.2667,0.1578,101.22,9,12,Loyal,10,0,8.6,Low Risk
501,Low,Kolkata,74,46716.75,2224.6071428571427,21,0.0,0.0455,0.3636,0.3236,64.26,9,12,Loyal,20,0,18.69,Low Risk
503,Medium,Hyderabad,35,56189.0,1605.4,35,0.1026,0.0,0.2821,0.090275,86.98,10,15,Champions,25,0,19.09,Low Risk
504,Low,Bangalore,57,6639.17,829.89625,8,0.0,0.1111,0.3333,0.0664,14.1,7,4,Lost,55,1,51.97,Medium Risk
505,High,Delhi,73,17501.32,1944.591111111111,9,0.0,0.0,0.1111,0.0233,35.07,6,6,Lost,5,0,9.39,Low Risk
506,Medium,Delhi,34,42134.0,4213.4,10,0.0909,0.0,0.5455,0.8427,93.22,6,7,At Risk,40,1,52.89,Medium Risk
508,Medium,Chandigarh,48,41305.79,1721.0745833333333,24,0.0769,0.0,0.2692,0.11935,100.26,10,13,Champions,10,0,9.15,Low Risk
509,Premium,Mumbai,43,43854.67,1993.394090909091,22,0.1429,0.0714,0.1786,0.09735,53.48,9,13,Champions,37,0,32.15,Low Risk
512,High,Mumbai,59,24039.5,1265.2368421052631,19,0.05,0.0,0.15,0.0925,45.62,8,6,Lost,5,0,7.9,Low Risk
513,Medium,Mumbai,73,67247.9,2401.710714285714,28,0.0,0.0,0.3571,0.11015,92.76,9,15,Champions,20,0,13.54,Low Risk
514,Medium,Delhi,30,84960.29,2022.8640476190476,42,0.087,0.0,0.2826,0.233875,157.04,10,15,Champions,10,0,10.63,Low Risk
516,High,Kolkata,53,33946.22,1786.643157894737,19,0.0833,0.125,0.375,0.1989,105.75,7,10,Loyal,45,0,41.48,Medium Risk
